"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"459","Noah Juulsen","VAN","D","101","3.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"460","Austin Wagner","CHI","L","7","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"465","Guillaume Brisebois","VAN","D","20","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"467","Jeremy Lauzon","NSH","D","174","10.833333333333","0","0","0","0","0","0.00","2","0.00","0.11","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"471","Kyle Capobianco","DAL, WPG","D","15","11.266666666667","0","0","0","0","0","-","2","0.00","0.11","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"472","Mitchell Stephens","MTL, SEA","C","51","2.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0.00"
"478","Dennis Gilbert","BUF, CGY, OTT","D","86","1.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"479","John Marino","N.J, UTA","D","174","40.066666666667","0","0","0","0","0","0.00","3","0.00","0.25","6","5","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"485","Noel Acciari","PIT, STL, TOR","C","211","16.816666666667","0","0","0","0","0","0.00","1","0.00","0.27","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","2","1","5","7","41.67"
"486","Derek Ryan","EDM","C","186","10.35","0","0","0","0","0","-","1","0.00","0.27","2","2","2","2","0","1","0","0","0","0","0","0","1","0","0","1","0","5","1","83.33"
"487","Kevin Stenlund","FLA, UTA, WPG","C","217","47.2","0","0","0","0","0","-","3","0.00","1.15","6","6","3","3","0","1","0","0","0","0","0","0","2","0","1","1","0","20","20","50.00"
"488","Will Borgen","NYR, SEA","D","248","17.45","0","0","0","0","0","-","2","0.00","0.09","2","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"489","Colton White","ANA","D","46","3.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"495","Niko Mikkola","FLA, NYR, STL","D","239","19.033333333333","0","0","0","0","0","0.00","1","0.00","0.03","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"497","Rudolfs Balcers","FLA, T.B","L","17","6.1","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0.00"
"500","Brett Seney","CHI","L","11","4.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"501","Vladislav Gavrikov","CBJ, L.A","D","231","55.533333333333","0","0","0","0","0","0.00","4","0.00","0.25","9","5","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"505","Samuel Laberge","N.J","L","2","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"506","Lane Pederson","CBJ, VAN","C","27","19.016666666667","0","0","0","0","0","-","3","0.00","0.5","5","4","4","3","0","0","2","1","1","0","0","0","1","1","1","2","0","4","5","44.44"
"507","Jalen Chatfield","CAR","D","229","11.233333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"509","Rodrigo Abols","PHI","C","22","0.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"510","Philippe Myers","T.B, TOR","D","52","1.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"512","Andrew Poturalski","S.J, SEA","C","5","4.15","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"513","Kevin Rooney","CGY","C","120","11.183333333333","0","0","0","0","0","-","1","0.00","0.1","2","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","8","7","53.33"
"514","Brandon Tanev","SEA, WPG","L","227","17.366666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","2","0","0","0","0","0","0","1","0.00"
"515","Kyle Criscuolo","S.J","C","1","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"517","Joey Anderson","CHI, TOR","R","111","8.75","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","-"
"521","Lucas Johansen","WSH","D","8","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"522","Wade Allison","PHI","R","60","16.5","0","0","0","0","0","-","2","0.00","0.4","4","3","4","2","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","-"
"524","Ryan Lindgren","COL, NYR","D","211","7.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"526","Julien Gauthier","NYI, NYR, OTT","R","85","7","0","0","0","0","0","-","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"527","Frederic Allard","MTL","D","3","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"528","Brandon Gignac","MTL","C","7","4.85","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"529","Rasmus Asplund","BUF, FLA, NSH","C","52","10.016666666667","0","0","0","0","0","-","2","0.00","0.13","2","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","100.00"
"532","Markus Niemelainen","EDM","D","23","0.45","0","0","0","0","0","-","1","0.00","0.07","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"534","Cam Dineen","EDM","D","4","0.9","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"539","Tyler Benson","EDM","L","2","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"540","Kale Clague","BUF","D","36","1.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"542","Brett Howden","VGK","C","206","16.7","0","0","0","0","0","0.00","2","0.00","0.16","2","2","2","0","0","0","2","1","1","0","0","0","0","1","1","2","1","4","12","25.00"
"544","Beck Malenstyn","BUF, WSH","L","166","4.7166666666667","0","0","0","0","0","0.00","1","0.00","0.14","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","2","0","1","1","50.00"
"545","Riley Tufte","BOS, COL, DAL","L","14","4.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"547","Logan Brown","STL","C","30","26","0","0","0","0","0","-","0","-","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","3","10","23.08"
"548","William Lockwood","FLA, VAN","R","39","2.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"550","Andrew Peeke","BOS, CBJ","D","194","13.333333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"551","Tyson Jost","BUF, CAR, MIN","C","153","29.7","0","0","0","0","0","0.00","2","0.00","0.35","3","2","3","2","0","0","19","4","2","1","1","1","0","0","1","1","1","3","8","27.27"
"553","Joshua Mahura","FLA, SEA","D","176","18.483333333333","0","0","0","0","0","0.00","0","-","0.06","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"554","Victor Mete","PHI, TOR","D","12","1.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"555","Logan Stanley","WPG","D","107","2.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"556","Givani Smith","COL, DET, FLA, S.J","R","85","2.2666666666667","0","0","0","0","0","-","2","0.00","0.21","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"557","Boris Katchouk","CHI, OTT","L","117","32.1","0","0","0","0","0","-","12","0.00","1.41","20","16","7","4","0","1","0","0","0","0","0","0","0","1","0","3","0","0","0","-"
"559","Keaton Middleton","COL","D","41","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"560","Riley Stillman","BUF, CAR, VAN","D","55","2.1833333333333","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"570","Michael McLeod","N.J","C","125","12.9","0","0","0","0","0","-","2","0.00","0.44","2","2","2","1","0","1","0","0","0","0","0","0","1","0","0","2","0","20","12","62.50"
"571","Brett Murray","BUF","L","5","1.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"573","Jacob Moverare","L.A","D","75","0.73333333333333","0","0","0","0","0","0.00","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"577","Troy Stecher","ARI, CGY, EDM","D","201","11.15","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"580","Brandon Duhaime","COL, MIN, WSH","R","213","9.9","0","0","0","0","0","-","0","-","0.1","1","1","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","1","1","50.00"
"581","Lucas Carlsson","FLA, S.J","D","15","7.65","0","0","0","0","0","-","1","0.00","0.14","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"583","Otto Koivula","NYI","L","8","6.75","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","2","1","1","0","0","1","0","0","1","0","0","2","1","66.67"
"584","Joona Koppanen","BOS, PIT","L","20","1.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"585","Axel Jonsson-Fjallby","WPG","L","76","2.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"588","Oskar Steen","BOS","C","37","2.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"589","Matthew Phillips","CGY, PIT, WSH","C, R","33","38.45","0","0","0","0","0","0.00","2","0.00","0.47","6","3","5","2","0","1","2","1","1","0","0","0","0","0","1","2","0","0","0","-"
"590","Tanner Laczynski","PHI, VGK","C","40","7.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","100.00"
"591","Vincent Desharnais","EDM, PIT, S.J, VAN","D","165","5.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"592","Casey Fitzgerald","BUF, FLA","D","27","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"593","Dylan Gambrell","OTT","C","60","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"597","Dylan Coghlan","CAR, WPG","D","24","19.533333333333","0","0","0","0","0","-","5","0.00","0.45","11","8","3","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"598","Matt Luff","DET","R","19","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"600","Mathieu Olivier","CBJ","R","202","22","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","0","1","0","0","0","0","0","0","2","0","2","0","1","0","1","0.00"
"602","Jeffrey Viel","BOS, S.J","L","9","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"604","Zack MacEwen","L.A, OTT, PHI","C, R","107","35.066666666667","0","0","0","0","0","0.00","3","0.00","0.64","6","6","5","4","1","0","4","2","2","0","0","1","0","0","2","0","0","2","3","40.00"
"606","Dominik Shine","DET","R","9","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"607","Zach Aston-Reese","CBJ, DET, TOR","C","159","10.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"609","Vinni Lettieri","BOS, MIN","C","73","46.266666666667","0","0","0","0","0","0.00","12","0.00","1.89","18","17","10","6","0","3","0","0","0","0","0","0","2","0","0","1","0","2","2","50.00"
"610","Mason Shaw","MIN","C","79","10.733333333333","0","0","0","0","0","-","1","0.00","0.1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"613","Nicolas Hague","VGK","D","222","12.133333333333","0","0","0","0","0","0.00","2","0.00","0.3","5","4","3","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"614","Jonah Gadjovich","FLA, S.J","L","116","9.9","0","0","0","0","0","-","1","0.00","0.35","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"617","Cal Foote","N.J, NSH, T.B","D","54","8.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"618","Cale Fleury","SEA","D","27","3.3166666666667","0","0","0","0","0","-","1","0.00","0.03","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"620","Jake Leschyshyn","NYR, VGK","C","36","1.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","80.00"
"626","Urho Vaakanainen","ANA, NYR","D","142","5.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"628","Jesper Boqvist","BOS, FLA, N.J","C","195","22.45","0","0","0","0","0","-","0","-","0.13","2","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","5","37.50"
"629","Jonas Rondbjerg","VGK","R","46","1.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"637","Jack Studnicka","BOS, S.J, VAN","C","70","11.45","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","22.22"
"643","Shane Bowers","COL, N.J","C","13","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"644","Joel Teasdale","MTL","L","2","1.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"645","Henri Jokiharju","BOS, BUF","D","194","56.266666666667","0","0","0","0","0","0.00","4","0.00","0.28","11","6","3","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","-"
"647","Aleksi Heponiemi","FLA","C","10","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"651","Jack Rathbone","VAN","D","11","13.016666666667","0","0","0","0","0","0.00","1","0.00","0.04","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"657","Robin Salo","NYI","D","11","7.5166666666667","0","0","0","0","0","-","0","-","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"661","Nick DeSimone","CGY, N.J, UTA","D","58","1.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"663","David Kampf","TOR","C","219","13.35","0","0","0","0","0","0.00","1","0.00","0.09","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","50.00"
"665","Calle Rosen","STL","D","55","14.766666666667","0","0","0","0","0","0.00","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"666","Radim Simek","S.J","D","44","2.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"667","Jan Rutta","PIT, S.J","D","179","11.933333333333","0","0","0","0","0","-","1","0.00","0.02","4","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"668","Gustav Lindstrom","ANA, DET, MTL","D","82","4.1333333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"671","Johnathan Kovacevic","MTL, N.J","D","220","14.3","0","0","0","0","0","0.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"672","Jacob Bryson","BUF","D","143","8.3666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"678","Marian Studenic","DAL, SEA","L, R","5","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"679","Arnaud Durandeau","NYI","L","4","3.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"681","Nick Perbix","T.B","D","220","20.366666666667","0","0","0","0","0","0.00","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"683","Ben Jones","MIN","C","26","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"684","Samuel Walker","MIN","C","13","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"685","Nick Swaney","MIN","R","1","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"686","Alexey Toropchenko","STL","R","231","27.733333333333","0","0","0","0","0","0.00","4","0.00","0.87","7","6","7","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"688","Carson Meyer","CBJ","R","28","3.2","0","0","0","0","0","0.00","2","0.00","0.12","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"689","Grant Hutton","NYI","D","15","1.6333333333333","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"691","David Gust","CHI","R","4","4.9666666666667","0","0","0","0","0","-","0","-","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"693","Mark Kastelic","BOS, OTT","C","189","33.166666666667","0","0","0","0","0","0.00","3","0.00","0.63","6","4","4","2","0","0","0","0","0","0","0","0","1","0","4","2","0","12","5","70.59"
"695","Mac Hollowell","TOR","D","6","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"696","Trey Fix-Wolansky","CBJ","R","20","15.8","0","0","0","0","0","-","2","0.00","0.28","6","5","2","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"697","Parker Kelly","COL, OTT","C, L","215","12.35","0","0","0","0","0","-","1","0.00","0.24","3","2","2","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","0.00"
"699","Austin Strand","ANA","D","5","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"700","James Hamblin","EDM","L","41","2.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"701","Zach Whitecloud","VGK","D","194","9","0","0","0","0","0","-","0","-","0.09","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"703","Eric Robinson","BUF, CAR, CBJ","L","201","5.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"706","Martin Fehervary","WSH","D","214","12.216666666667","0","0","0","0","0","-","1","0.00","0.15","4","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"719","Alexander Alexeyev","WSH","D","79","3.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"720","Patrick Giles","FLA, S.J","R","17","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"721","Michael Callahan","BOS","D","17","1.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"724","Alec Regula","CHI","D","4","7.6166666666667","0","0","0","0","0","0.00","0","-","0","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"728","Jonathan Gruden","PIT","C","16","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"730","Oskar Bäck","DAL","C","73","2.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"731","Grigori Denisenko","FLA, VGK","L","25","10.916666666667","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","-"
"732","Rasmus Kupari","L.A, WPG","C","153","12.283333333333","0","0","0","0","0","-","1","0.00","0.12","3","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","4","4","50.00"
"733","Ty Dellandrea","DAL, S.J","C","192","11.733333333333","0","0","0","0","0","-","1","0.00","0.44","4","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","100.00"
"735","Akil Thomas","L.A","C","32","2.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"736","Liam Foudy","CBJ, NSH, NYI","C","77","9.55","0","0","0","0","0","0.00","0","-","0.46","2","2","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"740","Bo Groulx","ANA","C","47","8.8","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","60.00"
"743","Adam Ginning","PHI","D","11","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"745","Jacob Bernard-Docker","BUF, OTT","D","131","7.1666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"746","Jakub Lauko","BOS, MIN","C","139","6.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.00"
"750","Jan Jenik","ARI, OTT","C, R","9","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"753","Karson Kuhlman","SEA, WPG","C","47","3.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"755","Lawrence Pilut","BUF","D","17","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"756","Ilya Lyubushkin","ANA, BUF, DAL, TOR","D","222","7.3333333333333","0","0","0","0","0","-","1","0.00","0.04","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"757","Semyon Der-Arguchintsev","TOR","C","1","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"758","Connor Dewar","MIN, PIT, TOR","C","203","17.3","0","0","0","0","0","-","0","-","0.09","3","1","2","1","0","0","10","1","0","0","1","2","0","0","1","1","0","12","8","60.00"
"760","Damien Giroux","MIN","C","1","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"762","Tyler Tucker","STL","D","90","3.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"764","Alexander Romanov","NYI","D","221","14.466666666667","0","0","0","0","0","0.00","2","0.00","0.07","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"766","David Gustafsson","WPG","C","121","6.6666666666667","0","0","0","0","0","-","0","-","0.12","3","1","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","4","5","44.44"
"769","Jack St. Ivany","PIT","D","33","0.83333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"772","Cole Koepke","BOS, T.B","L","99","7.2","0","0","0","0","0","-","2","0.00","0.15","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"773","Spencer Stastney","NSH","D","51","3.6833333333333","0","0","0","0","0","-","1","0.00","0.07","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"776","Angus Crookshank","OTT","L","21","3.35","0","0","0","0","0","-","1","0.00","0.09","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"778","Hugh McGing","STL","L","6","0.68333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"779","Tim Berni","CBJ","D","59","7.5333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"780","John Leonard","ARI, NSH","L","12","2","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"782","Egor Sokolov","OTT","L","5","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"783","Simon Benoit","ANA, TOR","D","220","7.2166666666667","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
