"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"829","Rafael Harvey-Pinard","MTL","L","80","1163.4","16","14","11","3","30","52.63","84","19.05","15.14","158","124","121","80","4","14","16","8","8","0","0","17","30","16","105","88","91","13","29","30.95"
"978","Jamie Drysdale","ANA, PHI","D","112","2202.35","10","20","9","11","30","31.91","126","7.94","5.98","337","204","79","7","3","27","32","16","16","0","0","8","87","26","51","138","150","0","0","-"
"983","Hendrix Lapierre","WSH","C","78","847.8","8","22","7","15","30","75.00","69","11.59","8.09","133","106","73","40","3","9","8","3","3","0","0","13","36","24","39","65","45","145","236","38.06"
"1","Eric Staal","FLA","C","72","1025.0666666667","14","15","9","6","29","78.38","106","13.21","12.99","183","142","119","65","8","17","26","13","13","0","0","9","31","33","27","43","38","343","400","46.16"
"92","Matt Martin","NYI","L","170","1707.4166666667","11","18","13","5","29","51.79","147","7.48","16.22","277","219","155","78","7","26","116","33","18","14","1","34","46","30","528","121","87","24","36","40.00"
"149","Jon Merrill","MIN","D","208","2923","8","21","11","10","29","28.71","132","6.06","6.49","302","214","76","15","6","18","88","44","44","0","0","17","90","40","124","308","235","0","0","-"
"584","Boris Katchouk","CHI, OTT","L","117","1378.45","12","17","10","7","29","74.36","138","8.70","13.97","270","198","144","53","19","16","39","16","15","1","0","16","36","48","167","74","26","20","34","37.04"
"631","Justin Brazeau","BOS, MIN","R","95","1112.95","16","13","9","4","29","67.44","120","13.33","17.66","205","176","136","90","14","23","20","6","5","0","1","10","46","17","166","81","50","6","17","26.09"
"667","Adam Ruzicka","ARI, CGY","C","86","930.46666666667","9","20","11","9","29","72.50","99","9.09","10.66","194","142","110","34","4","20","20","9","9","0","0","10","21","18","39","72","23","169","188","47.34"
"859","Alex Turcotte","L.A","C","92","1011.6","10","19","11","8","29","63.04","95","10.53","13.97","189","152","130","73","5","22","31","13","12","1","0","10","42","16","54","143","40","82","95","46.33"
"893","Jakob Pelletier","CGY, PHI","L","86","1027.2","11","18","7","11","29","65.91","111","9.91","13.24","194","150","122","63","13","20","14","7","7","0","0","7","38","28","72","71","36","19","29","39.58"
"1022","Nils Aman","VAN","C","130","1507.3166666667","8","21","11","10","29","72.50","86","9.30","11.85","146","123","113","65","5","21","28","14","14","0","0","12","14","19","97","152","59","281","425","39.80"
"1075","Olen Zellweger","ANA","D","88","1676.8166666667","9","20","12","8","29","38.67","164","5.49","9.2","398","255","108","15","6","31","24","12","12","0","0","15","79","28","51","183","110","0","0","-"
"1088","Arber Xhekaj","MTL","D","165","2503.2833333333","9","20","13","7","29","31.52","205","4.39","7.69","500","301","100","10","15","38","300","96","70","20","6","50","125","34","464","188","157","0","0","-"
"174","Jani Hakanpää","DAL, TOR","D","148","2806.6666666667","8","20","10","10","28","21.21","144","5.56","6.03","362","217","90","15","9","22","93","41","38","3","0","24","88","26","421","350","233","0","0","-"
"246","Phillip Di Giuseppe","VAN","L","101","1285.3","12","16","8","8","28","57.14","146","8.22","13.96","233","189","121","63","13","20","54","19","16","2","1","15","12","17","199","69","37","7","19","26.92"
"605","Troy Stecher","ARI, CGY, EDM","D","201","3219.9833333333","7","21","13","8","28","25.93","194","3.61","9.43","473","277","137","28","15","34","103","46","43","3","0","23","110","45","172","306","223","0","0","-"
"748","Oliver Wahlstrom","BOS, NYI","R","110","1219.7666666667","12","16","6","10","28","60.87","165","7.27","13.74","327","223","164","57","12","27","77","27","21","5","1","23","32","27","119","108","66","18","22","45.00"
"793","Jakub Lauko","BOS, MIN","C","139","1393.1166666667","11","17","12","5","28","66.67","102","10.78","12.22","217","161","130","59","19","13","90","32","24","8","0","35","39","27","340","151","69","8","22","26.67"
"1034","Josh Doan","ARI, UTA","R","62","824.85","12","16","10","6","28","60.87","111","10.81","16.42","220","172","126","70","12","22","8","4","4","0","0","7","26","19","52","67","21","40","57","41.24"
"155","Derek Forbort","BOS, VAN","D","143","2503.8","7","20","10","10","27","28.42","99","7.07","4.25","291","170","70","4","5","20","85","35","30","5","0","26","90","28","239","264","216","0","0","-"
"205","Mike Reilly","BOS, FLA, NYI","D","89","1486.8833333333","6","21","11","10","27","41.54","169","3.55","7.08","359","254","80","11","5","28","34","17","17","0","0","8","49","10","71","100","84","0","0","-"
"295","Liam O'Brien","ARI, UTA","C","159","1629.9166666667","8","19","13","6","27","50.00","145","5.52","17.6","280","212","158","66","9","19","317","80","45","25","10","48","42","17","532","182","71","10","37","21.28"
"489","Jeremy Lauzon","NSH","D","174","3102.0666666667","9","18","6","12","27","25.00","205","4.39","10.2","482","304","124","21","14","35","201","77","62","15","0","53","70","23","758","228","211","0","0","-"
"542","Joey Anderson","CHI, TOR","R","111","1412.7166666667","11","16","14","2","27","56.25","115","9.57","11.66","227","170","122","57","13","20","8","4","4","0","0","13","35","58","96","128","42","3","6","33.33"
"618","Michael Pezzetta","MTL","L","149","1211.2166666667","10","17","14","3","27","52.94","126","7.94","11.83","240","175","122","57","9","20","160","53","35","18","0","35","43","8","554","119","62","16","26","38.10"
"1125","Frank Nazar","CHI","C","56","889.61666666667","13","14","8","6","27","67.50","93","13.98","12.45","180","142","120","59","8","13","24","8","7","0","1","18","60","10","30","63","36","177","226","43.92"
"55","Brendan Smith","DAL, N.J","D","155","2370.2166666667","6","20","6","14","26","27.08","145","4.14","8.68","344","225","112","26","23","29","157","65","56","9","0","48","88","48","260","238","130","0","0","-"
"289","Matthew Benning","S.J","D","98","1872.95","1","25","15","10","26","42.62","78","1.28","3.94","203","117","54","6","3","13","44","22","22","0","0","24","56","24","130","163","74","0","0","-"
"384","Nick Ritchie","ARI, CGY","L","74","1002.5666666667","13","13","9","4","26","53.06","120","10.83","15.42","197","159","145","81","8","12","53","25","24","1","0","10","19","8","218","85","30","2","10","16.67"
"523","Adam Gaudette","OTT, STL","C, R","83","863.81666666667","19","7","4","3","26","60.47","90","21.11","11.63","192","138","112","48","7","16","16","8","8","0","0","3","38","9","72","60","29","176","174","50.29"
"593","Jake Bean","CBJ, CGY","D","150","2361.1","7","19","8","11","26","32.50","163","4.29","7.11","393","233","117","17","10","30","46","23","23","0","0","11","64","60","63","192","172","0","0","-"
"823","Scott Perunovich","NYI, STL","D","89","1384.9333333333","2","24","14","10","26","34.21","54","3.70","2.63","123","81","43","3","4","14","22","11","11","0","0","14","45","25","45","89","90","0","0","-"
"1131","Matthew Poitras","BOS","C","66","873.96666666667","6","20","11","9","26","76.47","69","8.70","7.57","153","103","93","33","6","11","14","7","7","0","0","25","43","33","29","103","25","170","213","44.39"
"75","Josh Bailey","NYI","R","64","968.5","8","17","12","5","25","59.52","72","11.11","8.55","115","94","83","32","7","15","2","1","1","0","0","3","47","21","11","25","30","40","56","41.67"
"831","Simon Benoit","ANA, TOR","D","220","3902.45","5","20","6","14","25","17.86","182","2.75","7.9","401","269","91","10","11","27","175","70","60","9","1","39","134","42","666","383","323","0","0","-"
"881","Henry Thrun","S.J","D","119","2229.7166666667","5","20","7","13","25","34.72","107","4.67","4.51","247","160","65","8","6","20","46","20","18","2","0","11","71","30","73","180","139","0","0","-"
"942","Mitchell Chaffee","T.B","R","96","1132.9666666667","16","9","4","5","25","55.56","95","16.84","11.94","174","139","124","60","1","12","25","11","10","1","0","21","32","12","221","137","41","4","11","26.67"
"980","Mavrik Bourque","DAL","C","74","936.86666666667","11","14","7","7","25","59.52","82","13.41","12.17","172","134","112","55","5","22","8","4","4","0","0","14","39","12","47","109","37","163","191","46.05"
"1183","Sam Malinski","COL","D","99","1539.7","8","17","7","10","25","35.71","146","5.48","5.36","353","210","91","14","9","27","22","11","11","0","0","11","78","37","71","227","129","0","0","-"
"45","Nick Bonino","NYR, PIT, S.J","C","107","1538.1666666667","11","13","10","3","24","51.06","122","9.02","14.9","213","166","135","62","5","29","36","14","13","0","1","7","22","52","29","59","95","424","432","49.53"
"51","Sam Gagner","EDM, WPG","C","76","870.13333333333","13","11","8","3","24","61.54","126","10.32","12.24","199","164","99","51","1","19","23","10","9","1","0","5","20","14","33","76","31","29","41","41.43"
"239","Luke Glendening","DAL, T.B","C","228","2615.7166666667","17","7","4","3","24","42.86","173","9.83","21.57","344","265","210","111","17","29","99","33","27","3","3","33","31","28","340","269","163","1392","1045","57.12"
"290","Vinnie Hinostroza","BUF, MIN, NSH, PIT","C","78","958.75","8","16","7","9","24","60.00","113","7.08","10.9","214","168","101","49","6","13","20","10","10","0","0","12","38","23","53","83","26","12","19","38.71"
"712","Jacob Bryson","BUF","D","143","2079.7833333333","2","22","13","9","24","31.58","62","3.23","2.63","146","91","38","2","0","12","26","13","13","0","0","10","48","25","66","269","151","0","0","-"
"777","Rasmus Kupari","L.A, WPG","C","153","1527.35","8","16","12","4","24","61.54","134","5.97","13.77","244","190","121","62","8","19","32","15","15","0","0","25","47","31","181","163","45","560","509","52.39"
"822","Jesse Ylonen","MTL","R","96","1101.5333333333","10","14","5","9","24","63.16","93","10.75","7.98","160","119","79","27","4","12","12","6","6","0","0","7","27","16","55","134","56","8","7","53.33"
"1087","Emil Lilleberg","T.B","D","113","1760.9833333333","1","23","11","12","24","37.50","77","1.30","3.38","240","143","51","6","6","19","121","44","36","7","1","23","70","18","218","299","109","0","0","-"
"1114","Jiri Kulich","BUF","C","63","932.03333333333","15","9","5","4","24","47.06","135","11.11","16.37","263","201","137","59","5","26","18","8","8","0","0","8","33","15","41","39","36","254","305","45.44"
"26","Ryan Reaves","MIN, NYR, TOR","R","157","1351.1333333333","9","14","8","6","23","63.89","88","10.23","12.43","170","140","104","66","8","13","110","31","15","16","0","32","35","27","463","116","48","5","12","29.41"
"39","Derick Brassard","OTT","C","62","755.18333333333","13","10","8","2","23","54.76","92","14.13","11.45","139","117","98","58","4","15","30","15","15","0","0","8","24","16","90","30","8","143","143","50.00"
"371","Jordan Oesterle","BOS, CGY, DET, NSH","D","111","1746.1166666667","6","17","8","9","23","36.51","110","5.45","5.51","249","163","69","12","7","17","27","12","11","1","0","10","75","23","90","168","155","0","0","-"
"551","Julien Gauthier","NYI, NYR, OTT","R","85","774.45","14","9","5","4","23","82.14","85","16.47","8.34","152","116","85","41","10","16","14","7","7","0","0","18","15","16","170","65","29","6","10","37.50"
"770","Ty Emberson","EDM, S.J","D","106","1705.1","3","20","10","10","23","38.98","93","3.23","3.11","228","139","53","5","8","23","24","9","7","2","0","12","55","39","217","252","143","0","0","-"
"792","Jacob Bernard-Docker","BUF, OTT","D","131","1978.85","6","17","10","7","23","28.40","105","5.71","3.81","277","167","68","13","7","23","53","22","19","3","0","10","67","17","115","241","229","0","0","-"
"894","Jayden Struble","MTL","D","112","1739.7166666667","5","18","8","10","23","33.82","94","5.32","3.9","262","137","68","10","9","22","109","36","30","3","3","19","85","45","246","170","107","0","0","-"
"918","Valtteri Puustinen","PIT","R","65","739.45","7","16","11","5","23","63.89","94","7.45","9.76","164","124","85","40","5","18","10","5","5","0","0","3","19","22","50","35","38","1","3","25.00"
"1126","Simon Nemec","N.J","D","87","1596.2666666667","5","18","13","5","23","32.86","99","5.05","6.33","264","153","82","18","8","28","47","22","21","1","0","14","49","23","24","94","131","0","0","-"
"16","Paul Stastny","CAR","C","73","866.51666666667","9","13","6","7","22","52.38","80","11.25","14.33","137","120","109","74","3","24","16","8","8","0","0","7","8","20","21","34","15","280","206","57.61"
"41","Nicklas Backstrom","WSH","C","47","774.71666666667","7","15","8","7","22","59.46","71","9.86","10.43","135","96","88","47","2","18","16","8","8","0","0","5","25","21","26","34","26","303","295","50.67"
"274","Chris Tierney","FLA, MTL, N.J","C","88","860.36666666667","7","15","7","8","22","59.46","45","15.56","4.34","78","60","44","16","3","5","27","8","6","1","1","4","20","27","35","35","31","222","208","51.63"
"920","Zac Jones","NYR","D","93","1496.9333333333","4","18","8","10","22","39.29","108","3.70","6.06","217","159","77","10","5","17","36","17","17","0","0","5","57","38","55","117","83","0","0","-"
"1027","Daniil Miromanov","CGY, VGK","D","82","1513.7166666667","7","15","9","6","22","36.07","120","5.83","6.28","302","175","88","17","10","31","22","11","11","0","0","4","62","21","34","88","101","0","0","-"
"34","Milan Lucic","BOS, CGY","L","81","918.51666666667","7","14","11","3","21","56.76","74","9.46","9.56","148","111","89","50","5","12","45","17","14","3","0","6","30","29","180","100","17","17","22","43.59"
"480","Caleb Jones","CHI, COL, L.A","D","104","1782.9166666667","4","17","9","8","21","30.00","111","3.60","7.07","251","160","82","19","7","27","50","25","25","0","0","10","59","36","160","137","137","0","0","-"
"514","Denis Malgin","COL, TOR","C","65","709.76666666667","13","8","5","3","21","75.00","112","11.61","10.85","198","150","128","50","2","15","8","4","4","0","0","8","24","29","68","76","17","4","6","40.00"
"676","MacKenzie Entwistle","CHI","R","133","1549.45","9","12","4","8","21","51.22","116","7.76","13.64","235","179","136","59","12","14","61","22","18","3","1","23","33","44","265","137","59","265","328","44.69"
"807","Declan Chisholm","MIN, WPG","D","97","1633.9166666667","5","16","10","6","21","32.81","98","5.10","4.26","231","140","56","16","7","17","28","10","9","0","1","2","96","32","45","143","107","0","0","-"
"835","Brayden Pachal","CGY, VGK","D","136","1982.2833333333","5","16","8","8","21","31.34","131","3.82","5.18","367","202","83","14","11","32","147","62","56","5","1","38","91","24","316","189","162","0","0","-"
"857","Kaedan Korczak","VGK","D","76","1207.75","1","20","9","11","21","34.43","82","1.22","2.95","202","119","55","2","4","26","10","5","5","0","0","3","49","17","127","112","78","0","0","-"
"873","John Beecher","BOS","C","130","1432.55","10","11","10","1","21","55.26","82","12.20","11.18","155","127","85","46","11","13","50","22","20","2","0","17","57","27","196","141","105","555","487","53.26"
"1031","Walker Duehr","CGY, S.J","R","91","811.25","11","10","9","1","21","67.74","91","12.09","8.93","174","135","96","44","8","15","10","5","5","0","0","4","23","8","171","73","32","3","19","13.64"
"1186","Uvis Balinskis","FLA","D","102","1495.4333333333","5","16","8","8","21","39.62","114","4.39","5.33","243","159","63","8","3","23","35","16","15","1","0","20","60","28","116","161","70","0","2","0.00"
"20","Marc Staal","FLA, PHI","D","117","1975.3","4","16","6","10","20","21.98","75","5.33","6.03","219","139","75","21","3","23","57","23","21","1","1","16","34","18","183","117","154","0","0","-"
"150","Tyler Pitlick","NYR, STL","C","95","961.35","8","12","9","3","20","62.50","86","9.30","9.05","161","126","101","44","3","22","18","9","9","0","0","17","11","24","187","98","40","5","16","23.81"
"292","Ben Hutton","VGK","D","83","1307.95","5","15","7","8","20","33.90","130","3.85","6.35","256","169","64","14","4","18","23","10","9","1","0","10","25","25","45","167","103","0","0","-"
"332","Adam Erne","DET, EDM","L","85","1003.8833333333","9","11","7","4","20","62.50","68","13.24","8.15","141","102","85","38","2","7","28","11","9","2","0","11","21","20","228","71","48","16","19","45.71"
"375","Pierre-Edouard Bellemare","SEA, T.B","L","113","1217.1833333333","8","12","10","2","20","60.61","87","9.20","8.51","156","127","90","43","4","12","40","13","10","2","1","16","28","48","87","154","30","496","445","52.71"
"479","Ethan Bear","VAN, WSH","D","85","1487.8833333333","4","16","6","10","20","32.26","99","4.04","5.67","218","148","54","15","5","18","35","16","15","1","0","10","37","19","55","141","100","0","0","-"
"646","Mason Shaw","MIN","C","79","829.83333333333","8","12","7","5","20","80.00","113","7.08","8.28","192","144","72","34","17","11","113","26","13","9","4","22","19","20","116","112","31","22","14","61.11"
"679","Max Comtois","ANA, CAR","L","65","896.93333333333","9","11","6","5","20","52.63","90","10.00","9.68","145","124","91","55","6","8","76","20","13","4","3","21","37","11","81","80","25","23","21","52.27"
"819","Nikolai Kovalenko","COL, S.J","R","57","703.4","7","13","8","5","20","57.14","45","15.56","6.06","97","77","61","32","5","3","16","8","8","0","0","13","40","16","83","66","24","2","7","22.22"
"820","Cole Koepke","BOS, T.B","L","99","1036","11","9","6","3","20","62.50","106","10.38","12.72","209","164","97","51","13","15","19","7","6","1","0","14","40","14","232","109","27","0","2","0.00"
"839","Kyle MacLean","NYI","C","113","1129.7166666667","8","12","7","5","20","64.52","87","9.20","8.55","163","130","79","40","6","14","25","11","10","1","0","17","35","20","168","60","35","378","435","46.49"
"1002","Gage Goncalves","T.B","C","62","787.53333333333","8","12","8","4","20","55.56","61","13.11","6.49","115","90","67","32","6","13","20","10","10","0","0","9","35","19","73","110","20","3","4","42.86"
"31","Erik Johnson","BUF, COL, PHI","D","166","2581.9166666667","7","12","5","7","19","21.11","195","3.59","7.78","388","259","103","20","10","38","53","18","14","3","1","11","58","38","323","225","216","0","0","-"
"128","Nicolas Deslauriers","PHI","L","171","1533.2","9","10","2","8","19","52.78","144","6.25","15.37","285","227","139","68","6","15","240","58","25","28","5","40","22","28","580","111","52","9","18","33.33"
"498","Denis Gurianov","DAL, MTL, NSH, PHI","R","84","1090.7666666667","8","11","9","2","19","51.35","142","5.63","11.95","277","207","118","55","6","21","10","5","5","0","0","9","43","20","57","55","29","0","1","0.00"
"582","Logan Stanley","WPG","D","107","1586.5166666667","3","16","5","11","19","36.54","89","3.37","3.22","241","150","49","5","6","18","135","45","34","9","2","18","84","19","177","169","135","0","0","-"
"616","Axel Jonsson-Fjallby","WPG","L","76","733.73333333333","8","11","7","4","19","76.00","77","10.39","7.16","153","114","80","26","4","9","8","4","4","0","0","6","17","16","73","79","25","2","5","28.57"
"623","Vincent Desharnais","EDM, PIT, S.J, VAN","D","165","2526.3","1","18","3","15","19","23.17","85","1.18","2.93","249","145","61","4","7","19","130","53","45","8","0","29","98","22","267","237","246","0","0","-"
"705","Calle Rosen","STL","D","55","840.45","8","11","4","7","19","39.58","67","11.94","2.7","126","89","41","4","3","7","10","5","5","0","0","2","31","10","18","55","52","0","0","-"
"814","David Gustafsson","WPG","C","121","1148.8666666667","5","14","9","5","19","47.50","102","4.90","9.67","182","141","93","53","4","12","13","5","4","1","0","10","20","24","74","150","59","308","293","51.25"
"926","Elmer Soderblom","DET","L","47","601.16666666667","9","10","4","6","19","63.33","68","13.24","9.43","130","105","83","49","6","8","14","7","7","0","0","7","24","14","64","65","22","5","14","26.32"
"90","Derek Grant","ANA","C","46","682.9","5","13","8","5","18","62.07","72","6.94","8.61","123","98","59","35","1","10","26","12","12","0","0","5","14","18","36","26","24","272","221","55.17"
"159","Austin Watson","DET, OTT, T.B","L","121","1109.3","14","4","2","2","18","62.07","109","12.84","10.3","196","158","100","49","17","14","223","52","24","21","7","35","26","23","286","120","78","9","13","40.91"
"270","Devin Shore","EDM, MIN, SEA","C","123","1065.35","3","15","10","5","18","62.07","89","3.37","9.73","176","136","106","45","6","9","14","6","6","0","0","11","27","26","149","109","70","160","158","50.31"
"313","Josh Brown","ARI, EDM","D","129","1950.2666666667","7","11","6","5","18","22.78","121","5.79","6.39","229","174","64","17","7","17","173","51","34","13","4","29","40","18","285","149","205","0","0","-"
"708","Gustav Lindstrom","ANA, DET, MTL","D","82","1218.5","4","14","8","6","18","40.91","47","8.51","3.06","122","75","37","7","4","9","44","22","22","0","0","2","33","8","102","140","94","0","0","-"
"995","Wyatt Kaiser","CHI","D","98","1754.0833333333","4","14","3","11","18","29.51","98","4.08","4.02","211","139","69","7","9","21","40","20","20","0","0","16","96","30","80","187","148","0","0","-"
"1020","Emil Heineman","MTL","L","66","746.13333333333","10","8","5","3","18","62.07","64","15.63","8.6","166","116","84","23","3","12","20","10","10","0","0","3","34","8","177","83","25","1","8","11.11"
"170","Jarred Tinordi","CHI","D","96","1537.7166666667","2","15","8","7","17","40.48","64","3.13","1.91","156","96","32","5","5","10","104","37","27","10","0","25","43","15","310","128","157","0","0","-"
"401","Andreas Englund","CHI, COL, L.A, NSH","D","164","2117.6166666667","2","15","5","10","17","25.37","90","2.22","3.13","226","135","57","7","6","23","164","45","22","22","1","44","53","23","400","237","159","0","0","-"
"501","Dennis Gilbert","BUF, CGY, OTT","D","86","991.48333333333","2","15","3","12","17","47.22","45","4.44","1.64","120","77","35","1","2","12","93","26","14","11","1","24","31","14","177","124","111","0","0","-"
"602","Alexander Nylander","CBJ, PIT, TOR","L","42","615.16666666667","12","5","2","3","17","50.00","87","13.79","12.53","157","125","98","46","2","24","16","8","8","0","0","6","12","12","24","44","15","13","12","52.00"
"604","Jacob MacDonald","COL, S.J","D","92","1107.0166666667","8","9","4","5","17","45.95","124","6.45","9.58","243","177","104","38","9","23","46","16","13","2","1","12","36","20","109","103","33","1","3","25.00"
"659","Jaret Anderson-Dolan","L.A, NSH, WPG","C","84","900.5","8","9","7","2","17","50.00","93","8.60","8.08","147","121","81","42","3","10","12","6","6","0","0","4","17","7","140","101","31","44","45","49.44"
"732","Sheldon Dries","VAN","C","63","726.45","11","6","3","3","17","47.22","94","11.70","10.3","161","129","107","59","3","15","29","10","7","3","0","12","18","4","84","32","36","235","236","49.89"
"782","Liam Foudy","CBJ, NSH, NYI","C","77","896.95","7","10","8","2","17","65.38","75","9.33","9.43","157","113","94","48","5","14","10","5","5","0","0","14","8","27","68","61","20","3","6","33.33"
"1069","Fedor Svechkov","NSH","C","52","670.01666666667","8","9","5","4","17","62.96","64","12.50","9.1","150","106","91","41","5","11","14","7","7","0","0","8","45","6","32","55","24","123","212","36.72"
"1112","Kevin Korchinski","CHI","D","92","1764.2833333333","6","11","4","7","17","28.33","107","5.61","3.48","258","155","60","9","6","18","28","14","14","0","0","6","86","27","28","130","96","0","0","-"
"13","Alex Goligoski","MIN","D","82","1345.7666666667","2","14","9","5","16","32.00","95","2.11","4.39","196","126","50","15","5","15","34","17","17","0","0","7","29","12","60","72","102","0","0","-"
"68","Nick Holden","OTT","D","65","1085.9666666667","2","14","8","6","16","41.03","73","2.74","3.2","149","100","38","7","5","10","10","5","5","0","0","4","31","10","79","89","62","0","0","-"
"203","Josh Leivo","STL","L","51","606.45","4","12","9","3","16","59.26","91","4.40","9.45","163","126","92","44","9","13","25","7","5","1","1","8","10","30","55","34","12","3","4","42.86"
"304","Kyle Burroughs","L.A, S.J, VAN","D","154","2489.0666666667","4","12","8","4","16","20.00","132","3.03","5.74","314","194","76","11","4","30","172","65","51","14","0","38","52","37","440","305","220","0","1","0.00"
"367","Joel Hanley","CGY, DAL","D","121","1870.9333333333","3","13","5","8","16","21.33","75","4.00","3.36","226","139","61","7","9","17","66","27","23","4","0","12","85","12","127","241","163","0","0","-"
"478","Parker Wotherspoon","BOS, NYI","D","108","1878.15","1","15","6","9","16","25.40","86","1.16","2.46","200","119","47","3","9","15","45","18","15","3","0","23","92","31","166","200","140","0","0","-"
"640","Zack MacEwen","L.A, OTT, PHI","C, R","107","1003.1166666667","8","8","2","6","16","55.17","116","6.90","10.85","220","167","120","56","13","16","134","38","21","16","1","28","26","23","254","113","36","42","35","54.55"
"774","Oskar Bäck","DAL","C","73","854.36666666667","4","12","9","3","16","80.00","44","9.09","8.51","97","77","76","47","4","12","8","4","4","0","0","7","54","12","28","97","35","90","83","52.02"
"996","Marat Khusnutdinov","BOS, MIN","C","91","1116.15","6","10","4","6","16","64.00","47","12.77","5.71","98","82","60","26","6","4","26","12","12","0","0","5","51","13","71","81","56","238","298","44.40"
"370","Ryan Carpenter","NYR, S.J","C","84","890.26666666667","6","9","5","4","15","55.56","75","8.00","10.07","132","112","83","46","3","14","16","8","8","0","0","4","22","24","83","78","39","309","321","49.05"
"427","Oskar Lindblom","S.J","L","74","783.83333333333","6","9","4","5","15","57.69","75","8.00","7.13","133","100","87","36","8","14","18","9","9","0","0","3","13","15","65","59","6","9","10","47.37"
"451","Colin White","FLA, MTL, PIT, S.J","C","99","943.75","8","7","5","2","15","48.39","81","9.88","9.17","160","125","100","44","7","7","16","8","8","0","0","8","26","23","85","82","40","135","198","40.54"
"464","Jansen Harkins","ANA, PIT, WPG","C","129","1284.9","5","10","6","4","15","51.72","104","4.81","9.78","200","138","93","42","9","24","54","23","21","2","0","30","55","31","226","92","65","121","109","52.61"
"538","Kevin Rooney","CGY","C","120","1179.95","8","7","3","4","15","45.45","95","8.42","11.08","176","130","89","51","15","19","23","10","9","1","0","22","42","21","200","120","74","336","390","46.28"
"547","Wade Allison","PHI","R","60","773.68333333333","9","6","2","4","15","62.50","89","10.11","12.19","157","131","99","63","7","19","36","11","8","2","1","7","7","20","190","93","55","1","5","16.67"
"606","Nikita Zaitsev","CHI, OTT","D","84","1362.7","3","12","6","6","15","32.61","51","5.88","1.58","140","87","29","2","4","13","34","17","17","0","0","5","39","17","164","120","136","0","0","-"
"608","Rem Pitlick","CHI, MTL","C","55","734.71666666667","6","9","6","3","15","75.00","43","13.95","7.06","82","72","65","30","6","8","24","12","12","0","0","10","35","15","32","38","24","30","38","44.12"
"650","Jonah Gadjovich","FLA, S.J","L","116","959.43333333333","9","6","3","3","15","55.56","104","8.65","13.98","199","155","119","69","8","23","221","52","22","25","5","45","26","13","300","123","35","4","5","44.44"
"1059","Zachary L'Heureux","NSH","L","62","746.6","5","10","5","5","15","51.72","78","6.41","12.8","151","127","92","52","8","17","53","18","13","5","0","15","33","14","198","77","25","0","4","0.00"
"182","Alex Belzile","MTL","R","31","376.15","6","8","3","5","14","73.68","40","15.00","2.76","67","53","32","15","2","3","13","5","4","1","0","8","13","8","27","31","16","96","109","46.83"
"271","Jujhar Khaira","CHI, MIN","L","52","715.9","6","8","4","4","14","56.00","60","10.00","7.79","112","87","70","38","6","15","31","11","8","3","0","5","20","23","109","35","36","154","166","48.13"
"294","Jaycob Megna","CHI, FLA, S.J, SEA","D","106","1918.5833333333","1","13","6","7","14","19.72","89","1.12","3.79","211","125","48","6","1","21","45","21","20","1","0","9","59","27","149","145","111","0","0","-"
"340","Justin Bailey","S.J","R","59","665.56666666667","5","9","6","3","14","60.87","70","7.14","6.12","142","101","63","29","7","12","6","3","3","0","0","12","10","20","76","46","29","6","11","35.29"
"372","Patrick Brown","BOS, OTT, PHI","C","87","949.6","4","10","5","5","14","56.00","78","5.13","7.36","158","125","70","33","8","7","54","19","16","2","1","9","24","12","238","96","54","213","203","51.20"
"398","Brendan Lemieux","CAR, L.A, PHI","L","77","714.38333333333","5","9","7","2","14","48.28","73","6.85","6.96","144","101","66","33","3","12","138","38","24","10","4","20","11","9","202","79","13","11","18","37.93"
"441","Dryden Hunt","CGY, COL, NYR, TOR","L","70","668.61666666667","6","8","6","2","14","63.64","61","9.84","6.47","106","85","57","28","0","8","31","10","7","3","0","20","14","21","183","79","13","5","5","50.00"
"457","Anthony Richard","BOS, MTL, PHI","C","37","410.38333333333","6","8","7","1","14","70.00","38","15.79","4.24","71","63","42","22","2","5","8","4","4","0","0","3","10","8","58","34","14","1","6","14.29"
"467","Evgeny Svechnikov","S.J","L","59","634.11666666667","8","6","5","1","14","53.85","64","12.50","7.71","122","94","80","41","5","12","26","13","13","0","0","11","21","24","100","64","3","6","6","50.00"
"644","Gavin Bayreuther","CBJ","D","51","813.3","2","12","5","7","14","48.28","61","3.28","2.44","118","74","27","5","2","9","23","10","9","1","0","6","9","9","54","60","65","0","0","-"
"645","Vinni Lettieri","BOS, MIN","C","73","802.25","8","6","5","1","14","60.87","100","8.00","11.26","185","154","85","37","9","20","30","11","10","0","1","8","13","16","116","65","43","52","54","49.06"
"722","Cole Guttman","CHI","C","41","544.58333333333","8","6","3","3","14","87.50","76","10.53","6.87","127","96","72","26","3","10","9","3","2","1","0","9","21","26","15","26","22","148","141","51.21"
"834","Jake Christiansen","CBJ","D","104","1376.6666666667","1","13","7","6","14","24.56","90","1.11","3.46","211","143","51","6","4","17","17","7","6","1","0","6","60","17","80","148","101","0","0","-"
