"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"705","Alexander Alexeyev","WSH","D","79","60.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","0","11","0","0","-"
"706","Patrick Giles","FLA, S.J","R","17","6.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"707","Michael Callahan","BOS","D","17","14.733333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","0","0","-"
"709","Andrei Svechnikov","CAR","R","195","6.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"710","Alec Regula","CHI","D","4","1.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"711","Vitali Kravtsov","NYR, VAN","R","44","1.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"713","Jack Drury","CAR, COL","C","184","142.36666666667","0","0","0","0","0","0.00","5","0.00","0.33","8","6","6","2","2","1","7","2","1","1","0","2","3","2","5","3","13","64","56","53.33"
"714","Jonathan Gruden","PIT","C","16","17.366666666667","0","0","0","0","0","-","2","0.00","0.13","2","2","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0.00"
"717","Filip Hallander","PIT","C","2","4.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"721","Akil Thomas","L.A","C","32","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"722","Liam Foudy","CBJ, NSH, NYI","C","77","68.15","0","0","0","0","0","-","4","0.00","0.52","8","6","5","2","0","0","2","1","1","0","0","0","0","3","2","1","0","1","2","33.33"
"723","Jack McBain","ARI, UTA","C","231","406.85","0","0","0","0","0","0.00","10","0.00","1.06","19","13","9","6","2","1","13","5","4","1","0","5","7","9","14","11","20","89","146","37.87"
"724","Kevin Bahl","CGY, N.J","D","197","367.23333333333","0","0","0","0","0","0.00","4","0.00","0.21","6","5","1","1","2","0","16","4","3","0","1","1","12","7","21","2","43","0","0","-"
"726","Bo Groulx","ANA","C","47","68.483333333333","0","0","0","0","0","-","6","0.00","0.22","6","6","2","0","2","1","0","0","0","0","0","0","2","4","3","1","5","25","34","42.37"
"727","Adam Boqvist","CBJ, FLA, NYI","D","116","5.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"728","Rasmus Sandin","TOR, WSH","D","221","79.6","0","0","0","0","0","0.00","2","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","1","0","0","2","2","11","0","0","-"
"729","Adam Ginning","PHI","D","11","7.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","-"
"730","Nils Lundkvist","DAL","D","158","4.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"733","Ty Smith","CAR, PIT","D","17","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"734","Calen Addison","MIN, S.J","D","134","6.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"735","Jordan Harris","CBJ, MTL","D","154","175.63333333333","0","0","0","0","0","0.00","2","0.00","0","3","2","0","0","1","1","2","1","1","0","0","3","4","2","7","5","31","0","0","-"
"736","Michael Kesselring","ARI, UTA","D","156","69.716666666667","0","0","0","0","0","-","0","-","0.06","1","1","0","0","0","0","0","0","0","0","0","0","1","1","4","0","3","0","0","-"
"737","Kirill Marchenko","CBJ","R","216","13.766666666667","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0.00"
"738","Karson Kuhlman","SEA, WPG","C","47","52.033333333333","0","0","0","0","0","0.00","2","0.00","0.29","3","3","2","2","1","0","0","0","0","0","0","2","0","3","0","1","1","0","0","-"
"739","Jordan Gross","NSH","D","15","3.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"740","Lawrence Pilut","BUF","D","17","16.683333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"743","Declan Chisholm","MIN, WPG","D","97","28.466666666667","0","0","0","0","0","0.00","2","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","1","1","2","0","4","0","0","-"
"744","Damien Giroux","MIN","C","1","1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"747","Jonatan Berggren","DET","R","154","1.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"750","Martin Pospisil","CGY","C","144","6.5166666666667","0","0","0","0","0","-","1","0.00","0.12","1","1","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"751","Jack St. Ivany","PIT","D","33","68.316666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","9","0","0","-"
"752","Paul Cotter","N.J, VGK","C","210","5.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","-"
"753","Nikolai Kovalenko","COL, S.J","R","57","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"754","Cole Koepke","BOS, T.B","L","99","55.616666666667","0","0","0","0","0","-","5","0.00","0.56","6","6","4","4","2","0","0","0","0","0","0","0","4","1","4","1","0","0","0","-"
"756","Jesse Ylonen","MTL","R","96","35.233333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","2","3","0","0","-"
"757","Scott Perunovich","NYI, STL","D","89","3.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"759","Hugh McGing","STL","L","6","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"760","Tim Berni","CBJ","D","59","22.616666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","3","0","0","-"
"763","Reese Johnson","CHI, MIN","C","102","117.9","0","0","0","0","0","-","8","0.00","1.03","13","10","6","2","3","0","0","0","0","0","0","1","1","6","8","2","7","26","40","39.39"
"764","Jake Christiansen","CBJ","D","104","32.366666666667","0","0","0","0","0","-","2","0.00","0.15","2","2","1","1","0","0","0","0","0","0","0","1","2","1","0","1","3","0","0","-"
"768","John Ludvig","COL, PIT","D","41","30.4","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","6","0","0","-"
"769","Kyle MacLean","NYI","C","113","25.1","0","0","0","0","0","-","3","0.00","0.49","5","5","3","1","0","1","2","1","1","0","0","0","1","0","1","1","1","13","11","54.17"
"770","Jacob Lucchini","MIN, NSH, OTT","C","54","40.616666666667","0","0","0","0","0","-","1","0.00","0.11","3","2","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","5","28.57"
"771","Joe Snively","WSH","C","15","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"772","Corey Schueneman","MTL, STL","D","11","2.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"773","Mason Morelli","VGK","L","10","2.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"776","Jimmy Schuldt","S.J","D","8","7.3","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"777","Noah Philp","EDM","C","15","1.9","0","0","0","0","0","-","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","42.86"
"779","Nolan Foote","N.J","L","17","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"780","Ronnie Attard","PHI","D","14","19.116666666667","0","0","0","0","0","-","2","0.00","0.1","2","2","0","0","1","0","0","0","0","0","0","0","0","1","2","2","3","0","0","-"
"784","Matthew Robertson","NYR","D","2","1.4666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"785","Kaedan Korczak","VGK","D","76","20.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"787","Alex Turcotte","L.A","C","92","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"788","Trevor Zegras","ANA","C","169","4.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"789","Nils Hoglander","VAN","L","177","1.0333333333333","0","0","0","0","0","-","1","0.00","0.12","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"790","Nikita Okhotiuk","CGY, N.J, S.J","D","62","46.05","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","9","0","0","-"
"791","Cole Caufield","MTL","R","210","3.2833333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"792","Samuel Bolduc","NYI","D","52","7.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"794","Nikita Alexandrov","STL","C","51","2.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"796","Bobby Brink","PHI","R","136","2.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"797","Kaapo Kakko","NYR, SEA","R","222","37.133333333333","0","0","0","0","0","-","2","0.00","0.41","5","5","3","1","0","1","0","0","0","0","0","1","1","3","0","0","1","0","0","-"
"798","John Beecher","BOS","C","130","207.06666666667","0","0","0","0","0","0.00","9","0.00","1.25","12","12","6","4","1","0","6","3","3","0","0","1","4","4","1","3","29","77","91","45.83"
"799","Matt Boldy","MIN","L","238","54.85","0","0","0","0","0","-","1","0.00","0.51","3","3","2","1","0","1","0","0","0","0","0","0","0","3","0","0","1","5","5","50.00"
"800","John Farinacci","BOS","C","1","0.91666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"802","Arthur Kaliyev","L.A, NYR","R","121","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"803","Domenick Fensore","CAR","D","2","4.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"805","Ryan Johnson","BUF","D","44","4.8666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"806","Henry Thrun","S.J","D","119","160.45","0","0","0","0","0","0.00","3","0.00","0","5","4","0","0","2","0","0","0","0","0","0","0","3","3","3","2","16","0","0","-"
"808","Ville Heinola","WPG","D","28","3.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"809","Philip Tomasino","NSH, PIT","C, R","133","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"812","Nicholas Robertson","TOR","L","140","5.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"813","Egor Afanasyev","NSH","L","19","1.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"814","Sam Poulin","PIT","R","13","1.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"815","Jakob Pelletier","CGY, PHI","L","86","36.816666666667","0","0","0","0","0","0.00","2","0.00","0.09","3","2","1","1","0","0","0","0","0","0","0","0","0","2","0","1","4","2","1","66.67"
"816","Jayden Struble","MTL","D","112","47.2","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","1","3","3","0","5","0","0","-"
"817","Nathan Légaré","N.J","R","3","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"819","Philip Broberg","EDM, STL","D","126","151.96666666667","0","0","0","0","0","0.00","2","0.00","0.06","3","3","0","0","2","0","0","0","0","0","0","0","11","2","1","5","13","0","0","-"
"820","Victor Soderstrom","ARI","D","33","9.7666666666667","0","0","0","0","0","0.00","1","0.00","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"821","Tobias Bjornfot","FLA, L.A, VGK","D","28","15.583333333333","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"823","Pavel Dorofeyev","VGK","L","147","1.0833333333333","0","0","0","0","0","-","1","0.00","0.03","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"825","Jordan Spence","L.A","D","156","55.183333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","4","0","4","0","0","-"
"826","Albert Johansson","DET","D","61","26.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","-"
"827","Vladislav Kolyachonok","ARI, PIT, UTA","D","42","14.766666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","-"
"828","Vasily Podkolzin","EDM, VAN","R","140","60.916666666667","0","0","0","0","0","-","1","0.00","0.49","6","5","2","1","0","1","0","0","0","0","0","0","3","0","7","2","4","1","2","33.33"
"829","Alex Newhook","COL, MTL","C","219","7.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"832","Joona Luoto","CBJ","L","7","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"833","Cole Schwindt","CGY, VGK","R","46","11.383333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","2","66.67"
"835","Maxence Guenette","OTT","D","8","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"836","Tyler Angle","CBJ","C","4","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"837","Santeri Hatakka","N.J","D","12","20.333333333333","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","-"
"838","Valtteri Puustinen","PIT","R","65","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"839","Juuso Parssinen","COL, NSH, NYR","C","137","5.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"840","Zac Jones","NYR","D","93","8.3833333333333","0","0","0","0","0","0.00","2","0.00","0.15","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"842","Dmitri Voronkov","CBJ","L","148","4.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"843","Maxwell Crozier","T.B","D","18","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"844","Elmer Soderblom","DET","L","47","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"845","Adam Edstrom","NYR","C","62","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"846","Andre Lee","L.A","L","19","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"847","Matt Stienburg","COL","C","8","4.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"848","Marc Del Gaizo","NSH","D","55","52.2","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","-"
"849","Lukas Rousek","BUF","R","17","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"850","Nikita Nesterenko","ANA","C","32","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"852","Louis Crevier","CHI","D","56","73.583333333333","0","0","0","0","0","0.00","0","-","0.07","1","1","0","0","0","0","2","1","1","0","0","0","2","0","4","1","5","0","0","-"
"853","Nikolai Knyzhov","S.J","D","22","27.4","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","5","0","0","-"
"855","Brandon Biro","BUF","L","5","2.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"857","Connor Mackey","ARI, CGY, NYR","D","33","44.383333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","-"
"858","Mitchell Chaffee","T.B","R","96","3.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"859","Jack Ahcan","COL","D","2","1.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"861","Connor Zary","CGY","C","117","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"862","Dylan Holloway","EDM, STL","L","166","24.483333333333","0","0","0","0","0","-","3","0.00","0.21","3","3","3","1","1","0","0","0","0","0","0","0","1","1","1","0","4","1","0","100.00"
"864","Marco Rossi","MIN","C","183","16.183333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","9","25.00"
"865","Sean Farrell","MTL","C","6","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"867","Jake Neighbours","STL","L","202","46.75","0","0","0","0","0","0.00","1","0.00","0.01","2","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","3","2","3","40.00"
"870","Daemon Hunt","MIN","D","13","9.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","6","0","0","-"
"871","Tyler Kleven","OTT","D","96","29.4","0","0","0","0","0","0.00","2","0.00","0.06","2","2","0","0","0","0","2","1","1","0","0","0","0","0","0","0","3","0","0","-"
"873","Danil Gushchin","S.J","L","18","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"874","Vasily Ponomarev","CAR, PIT","C","9","6.9666666666667","0","0","0","0","0","0.00","0","-","0.1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"875","Ozzy Wiesblatt","NSH","C","5","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"877","Alexis Lafrenière","NYR","L","245","7.1","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"882","Lukas Reichel","CHI","L","158","20.45","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0.00"
"883","Sam Colangelo","ANA","R","35","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"886","Alexander Holtz","N.J, VGK","R","154","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"887","Emil Andrae","PHI","D","46","13.266666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","1","1","4","0","0","-"
"888","Brett Berard","NYR","L","35","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"889","Thomas Bordeleau","S.J","C","36","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"891","Jack Thompson","S.J, T.B","D","34","15.233333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"892","Mavrik Bourque","DAL","C","74","46.6","0","0","0","0","0","-","2","0.00","0.12","2","2","1","0","0","0","2","1","1","0","0","1","1","0","3","2","2","9","12","42.86"
"893","Luke Evangelista","NSH","R","172","1.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"894","Hendrix Lapierre","WSH","C","78","0.63333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"895","Cole Perfetti","WPG","C","204","1.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"896","Brendan Brisson","VGK","C","24","0.63333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"897","Alex Laferriere","L.A","R","158","13.366666666667","0","0","0","0","0","-","1","0.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0.00"
"900","Shakir Mukhamadullin","S.J","D","33","35.433333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","13","0","0","-"
"901","Helge Grans","PHI","D","6","1.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"902","Landon Slaggert","CHI","L","49","35.066666666667","0","0","0","0","0","0.00","3","0.00","0.57","6","5","6","4","0","1","0","0","0","0","0","0","2","1","0","0","0","0","3","0.00"
"903","JJ Peterka","BUF","R","236","8.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"904","Wyatt Kaiser","CHI","D","98","160.58333333333","0","0","0","0","0","0.00","5","0.00","0.35","7","7","4","0","3","0","2","1","1","0","0","2","7","1","6","1","28","0","0","-"
"906","Justin Richards","CBJ","C","2","2.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"907","Isaak Phillips","CHI","D","52","62.083333333333","0","0","0","0","0","0.00","4","0.00","0.01","5","4","0","0","1","0","0","0","0","0","0","0","1","1","1","0","5","0","0","-"
"908","Adam Raska","MIN, S.J","R","8","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"909","Gage Goncalves","T.B","C","62","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"910","Ethan Cardwell","S.J","R","6","6.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"911","Rory Kerins","CGY","C","5","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"912","Riley Duran","BOS","C","2","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"913","Alexander Barabanov","S.J","L","114","2.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"915","Callahan Burke","CAR, COL, VGK","C","10","0.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"916","Bobby McMann","TOR","C","140","30.7","0","0","0","0","0","-","5","0.00","0.45","6","6","2","2","2","0","0","0","0","0","0","0","0","3","2","0","0","0","1","0.00"
"917","Billy Sweezey","CBJ","D","9","22.066666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","0","0","-"
"918","Samuel Knazko","CBJ","D","2","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"920","Elliot Desnoyers","PHI","L","4","5.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"921","Matt Rempe","NYR","C","59","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"923","Yegor Chinakhov","CBJ","R","113","21.316666666667","0","0","0","0","0","0.00","1","0.00","0.05","3","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","4","0","0","-"
"924","Emil Heineman","MTL","L","66","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"925","Adam Wilsby","NSH","D","23","34.1","0","0","0","0","0","-","1","0.00","0.17","2","2","1","0","1","0","0","0","0","0","0","0","3","1","0","0","1","0","0","-"
"927","Mason Lohrei","BOS","D","118","48.7","0","0","0","0","0","-","1","0.00","0.09","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","-"
