"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"136","Phillip Danault","L.A, MTL","C","75","1167.4333333333","6","11","9","2","17","39.53","91","6.59","11.77","178","131","107","55","1","13","26","13","13","0","0","15","48","12","63","60","40","543","448","54.79"
"161","Radek Faksa","DAL","C","58","680.61666666667","2","15","9","6","17","94.44","38","5.26","6.41","79","60","45","31","1","9","18","8","8","0","0","9","18","14","78","66","44","235","206","53.29"
"164","Oskar Sundqvist","STL","C","52","674.21666666667","5","12","7","5","17","77.27","37","13.51","5.48","71","58","35","20","5","4","26","13","13","0","0","7","23","12","69","33","26","197","231","46.03"
"173","Teddy Blueger","VAN","C","35","577.91666666667","9","8","3","5","17","65.38","51","17.65","5.61","99","79","49","26","2","10","22","8","6","2","0","3","26","8","55","36","16","199","215","48.07"
"208","Michael McCarron","MIN, NSH","C","79","1108.4833333333","8","9","4","5","17","62.96","109","7.34","15.52","203","171","104","72","3","24","93","32","24","7","1","25","38","24","205","104","77","522","472","52.52"
"210","Jason Dickinson","CHI, EDM","C","64","992.76666666667","7","10","6","4","17","48.57","73","9.59","7.98","152","121","80","32","5","17","20","10","10","0","0","8","41","13","85","67","50","438","450","49.32"
"260","Kasperi Kapanen","EDM","R","41","598.21666666667","8","9","8","1","17","70.83","65","12.31","6.52","112","96","57","24","5","4","14","7","7","0","0","3","25","7","75","22","18","0","3","0.00"
"273","Warren Foegele","L.A, OTT","L","68","936.68333333333","13","4","1","3","17","51.52","106","12.26","15.56","228","178","125","64","8","25","18","9","9","0","0","8","67","14","74","60","19","14","16","46.67"
"311","Keegan Kolesar","VGK","R","82","946.05","6","11","9","2","17","58.62","67","8.96","7.83","140","105","77","43","2","12","55","16","10","5","1","12","39","6","270","111","43","12","19","38.71"
"358","Jalen Chatfield","CAR","D","72","1450.0166666667","2","15","6","9","17","23.94","99","2.02","4.36","263","169","61","8","7","31","18","9","9","0","0","6","68","29","36","140","63","0","0","-"
"484","Zach Whitecloud","CGY, VGK","D","78","1585.3666666667","2","15","6","9","17","30.91","67","2.99","3.78","190","107","49","7","6","13","30","15","15","0","0","7","73","15","124","152","140","0","0","-"
"529","Tyler Tucker","STL","D","69","990.86666666667","3","14","6","8","17","36.17","67","4.48","3.41","160","96","44","7","5","12","81","25","17","7","1","22","58","13","100","102","51","0","0","-"
"536","Cole Koepke","WPG","L","66","690.26666666667","8","9","5","4","17","85.00","86","9.30","10.4","166","128","84","46","8","15","16","4","3","0","1","9","30","14","186","48","19","0","2","0.00"
"666","Tyson Foerster","PHI","R","29","501.61666666667","13","4","2","2","17","54.84","61","21.31","6.69","104","82","64","21","2","9","22","7","6","0","1","2","17","11","27","31","25","1","1","50.00"
"675","Wyatt Kaiser","CHI","D","77","1510.2333333333","6","11","5","6","17","30.91","75","8.00","3.91","175","118","53","13","6","8","34","17","17","0","0","15","89","36","45","166","69","0","0","-"
"737","Fedor Svechkov","NSH","C","70","845.36666666667","4","13","7","6","17","54.84","70","5.71","7.93","143","101","84","36","3","14","22","11","11","0","0","16","49","19","60","81","29","235","314","42.81"
"747","Ryker Evans","SEA","D","67","1192.9333333333","8","9","5","4","17","29.31","46","17.39","2.02","124","74","27","4","1","12","40","19","19","0","0","10","49","7","48","114","75","0","0","-"
"848","Denver Barkey","PHI","C","43","576.51666666667","5","12","10","2","17","62.96","43","11.63","7.31","77","65","59","37","0","11","16","8","8","0","0","11","27","8","43","29","19","7","11","38.89"
"907","Berkly Catton","SEA","C","66","853.75","7","10","2","8","17","50.00","78","8.97","10.97","161","131","101","47","2","12","31","13","12","1","0","16","40","16","8","83","30","70","88","44.30"
"96","Sam Carrick","BUF, NYR","C","73","764.33333333333","9","7","5","2","16","61.54","75","12.00","8.63","144","118","73","45","6","17","65","19","10","9","0","18","29","13","106","70","35","296","244","54.81"
"169","Adam Pelech","NYI","D","82","1713.0333333333","4","12","7","5","16","27.12","122","3.28","6.33","319","213","76","10","6","25","50","25","25","0","0","13","70","31","66","117","125","0","0","-"
"194","Jonny Brodzinski","NYR","C","55","614.45","6","10","5","5","16","80.00","63","9.52","9.22","153","110","77","35","2","19","12","6","6","0","0","9","20","14","47","36","19","44","39","53.01"
"288","Jake Middleton","MIN","D","75","1312.9333333333","2","14","8","6","16","32.00","62","3.23","3.59","147","96","44","9","3","12","76","24","17","6","1","16","46","10","87","59","117","0","0","-"
"293","Andrew Mangiapane","CHI, EDM","L","62","774.03333333333","8","8","5","3","16","55.17","58","13.79","8.1","131","94","83","48","1","5","42","13","11","0","2","15","36","8","65","45","28","3","5","37.50"
"298","Jonas Siegenthaler","N.J","D","82","1597.2","0","16","5","11","16","28.57","60","0.00","3.47","166","101","47","16","2","15","48","17","14","2","1","5","90","21","92","152","135","0","0","-"
"383","Tyson Jost","NSH","C","69","856.53333333333","8","8","3","5","16","66.67","94","8.51","11.01","172","128","91","42","4","24","30","14","14","0","0","16","36","22","67","105","31","45","67","40.18"
"560","Kaedan Korczak","VGK","D","78","1245.5166666667","3","13","7","6","16","30.19","59","5.08","3.43","155","93","52","13","1","17","26","13","13","0","0","8","90","11","102","141","95","0","0","-"
"661","Hendrix Lapierre","WSH","C","74","653.71666666667","4","12","5","7","16","61.54","53","7.55","9.17","104","85","73","41","2","14","31","9","7","1","1","8","34","7","49","52","22","120","181","39.87"
"692","Adam Wilsby","NSH","D","58","986.48333333333","1","15","7","8","16","41.03","59","1.69","3.93","136","92","49","13","2","11","29","13","12","1","0","5","47","15","28","88","47","0","0","-"
"699","Alex Steeves","BOS","C","43","512.9","9","7","3","4","16","55.17","55","16.36","7.09","109","86","65","27","1","5","34","9","6","2","1","10","23","9","144","52","27","3","4","42.86"
"10","Nick Foligno","CHI, MIN","L","54","683.08333333333","4","11","7","4","15","51.72","49","8.16","6.16","79","65","54","32","4","8","44","16","12","4","0","18","30","7","129","22","33","204","209","49.39"
"25","Lars Eller","OTT","C","68","778.43333333333","5","10","7","3","15","46.88","67","7.46","8.03","120","89","88","42","5","16","12","6","6","0","0","8","35","12","50","71","34","332","283","53.98"
"36","Adam Henrique","EDM","C","65","860.43333333333","3","12","10","2","15","62.50","91","3.30","12.65","164","128","101","53","4","24","18","9","9","0","0","3","36","14","34","40","75","327","278","54.05"
"61","Ben Chiarot","DET","D","82","1708.6","5","10","5","5","15","23.08","102","4.90","4.03","260","161","59","11","8","25","75","31","29","1","1","10","74","25","170","137","160","0","0","-"
"67","Brenden Dillon","N.J","D","82","1475.8","3","12","4","8","15","28.30","55","5.45","1.93","129","84","31","3","1","6","89","32","26","5","1","13","56","10","202","85","103","0","0","-"
"101","Colin Blackwell","DAL","C","70","832.48333333333","4","11","8","3","15","62.50","61","6.56","7.21","145","102","70","34","3","15","40","16","15","0","1","17","31","17","112","67","37","124","163","43.21"
"102","Ondrej Palat","N.J, NYI","L","80","1025.5833333333","5","10","6","4","15","31.91","83","6.02","11.8","169","134","115","61","5","15","14","6","6","0","0","15","41","12","133","93","67","7","9","43.75"
"115","Scott Mayfield","NYI","D","80","1317.6833333333","2","13","4","9","15","34.09","70","2.86","2.98","187","116","43","4","2","14","83","29","24","3","2","24","68","20","75","100","82","0","0","-"
"131","Jamie Oleksiak","SEA","D","78","1320.3","5","10","3","7","15","28.85","77","6.49","3.48","165","118","29","9","2","13","36","15","13","2","0","8","71","19","112","92","106","0","0","-"
"149","Tanner Pearson","BUF, WPG","L","56","606.61666666667","7","8","5","3","15","62.50","52","13.46","6.07","102","79","47","19","7","9","27","12","11","1","0","5","28","6","74","31","27","4","16","20.00"
"152","Olli Määttä","CGY, UTA","D","43","740.85","2","13","7","6","15","48.39","34","5.88","2.14","69","51","18","9","0","2","4","2","2","0","0","3","50","13","3","113","62","0","0","-"
"183","Ben Hutton","VGK","D","55","802.25","6","9","3","6","15","38.46","71","8.45","2.92","148","91","33","7","2","16","19","8","7","1","0","9","42","19","28","114","55","0","0","-"
"204","Nick Paul","T.B","L","51","697.73333333333","7","8","3","5","15","60.00","68","10.29","10.68","143","112","91","49","4","15","32","9","6","2","1","9","31","9","74","44","22","300","257","53.86"
"343","Will Borgen","NYR","D","75","1353.1333333333","5","10","5","5","15","28.85","69","7.25","2.44","181","101","39","5","2","14","41","19","18","1","0","12","58","17","111","137","99","0","0","-"
"426","Nicolas Hague","NSH","D","62","1217.0666666667","3","12","5","7","15","34.88","57","5.26","3.43","167","93","43","7","2","23","47","19","16","3","0","7","45","15","76","114","54","0","0","-"
"449","Henri Jokiharju","BOS","D","41","729.98333333333","2","13","7","6","15","39.47","40","5.00","1.92","109","69","25","1","3","10","14","7","7","0","0","3","48","6","27","77","37","0","0","-"
"535","Paul Cotter","N.J","L","79","843.55","9","6","2","4","15","75.00","61","14.75","8.94","144","106","78","43","7","15","19","8","7","1","0","18","27","7","192","95","22","68","64","51.52"
"544","Cole Reinhardt","FLA, VGK","L","59","628.3","9","6","4","2","15","68.18","49","18.37","5.84","106","78","57","27","1","7","21","9","8","1","0","12","28","5","129","51","16","7","4","63.64"
"557","Kirby Dach","MTL","C","37","505.31666666667","8","7","3","4","15","55.56","47","17.02","7.16","92","77","55","30","1","6","31","14","13","1","0","16","17","11","53","55","30","48","68","41.38"
"577","Drew Helleson","ANA","D","60","1017.8833333333","2","13","5","8","15","32.61","39","5.13","1.81","127","65","34","5","1","12","20","10","10","0","0","4","43","25","63","103","79","0","0","-"
"818","Ben Meyers","SEA","C","52","620.78333333333","7","8","5","3","15","68.18","61","11.48","7.16","115","89","64","35","2","14","16","5","3","2","0","8","29","11","66","52","14","185","151","55.06"
"836","Dominic James","T.B","C","43","526.18333333333","7","8","7","1","15","65.22","56","12.50","6.7","113","85","56","26","1","7","8","4","4","0","0","12","41","14","58","49","13","139","137","50.36"
"864","Nick Lardis","CHI","L","41","519.51666666667","10","5","2","3","15","78.95","57","17.54","6.99","121","95","67","22","0","7","10","5","5","0","0","6","19","5","57","29","12","1","1","50.00"
"884","Uvis Balinskis","FLA","D","54","884.05","5","10","5","5","15","37.50","66","7.58","3.53","131","83","45","6","5","13","30","15","15","0","0","14","33","23","71","69","42","0","0","-"
"137","Vladislav Namestnikov","WPG","C","60","826.6","8","6","4","2","14","60.87","77","10.39","11.26","149","115","95","48","3","21","28","8","7","0","1","10","46","10","76","52","37","92","133","40.89"
"203","Miles Wood","CBJ","L","54","640.25","8","6","3","3","14","63.64","71","11.27","8.96","132","103","78","48","3","12","26","13","13","0","0","14","34","5","63","47","19","4","11","26.67"
"225","Rasmus Ristolainen","PHI","D","44","940.98333333333","1","13","4","9","14","30.43","58","1.72","5.27","142","92","45","15","2","17","16","8","8","0","0","10","39","12","48","95","63","0","0","-"
"235","Ross Johnston","ANA","L","62","604.11666666667","3","11","6","5","14","51.85","33","9.09","4.97","72","57","46","26","1","7","107","25","11","11","3","12","34","5","192","43","16","5","6","45.45"
"240","Trevor van Riemsdyk","WSH","D","68","1104.3","3","11","3","8","14","31.82","44","6.82","3.91","104","67","38","15","3","14","18","9","9","0","0","7","46","17","12","62","97","0","0","-"
"354","Mason Appleton","DET","C","65","879.06666666667","6","8","5","3","14","56.00","63","9.52","6.61","114","94","61","30","4","9","44","14","12","0","2","13","22","1","89","70","29","6","16","27.27"
"378","Beck Malenstyn","BUF","L","81","910.26666666667","7","7","5","2","14","51.85","72","9.72","9.88","138","109","82","49","3","18","38","12","9","2","1","21","35","12","282","117","75","10","15","40.00"
"382","Andrew Peeke","BOS","D","77","1492.6833333333","5","9","3","6","14","32.56","82","6.10","3.65","211","136","52","3","3","21","22","11","11","0","0","7","59","10","105","144","135","0","0","-"
"403","Troy Stecher","EDM, TOR","D","64","1227.9833333333","3","11","5","6","14","28.57","64","4.69","3.62","172","106","43","5","3","18","20","10","10","0","0","7","71","13","30","127","79","0","0","-"
"432","Michael Rasmussen","DET","C","64","809.6","6","8","6","2","14","73.68","65","9.23","9.57","133","103","79","42","3","13","8","4","4","0","0","6","28","10","64","62","63","131","155","45.80"
"453","Dylan Samberg","WPG","D","66","1440.2333333333","1","13","3","10","14","26.92","86","1.16","3.32","208","134","53","7","8","11","14","7","7","0","0","7","66","27","53","98","115","0","0","-"
"562","Alex Turcotte","L.A","C","62","671.18333333333","3","11","4","7","14","66.67","67","4.48","11.37","138","108","109","64","5","28","21","9","8","1","0","10","27","14","51","76","34","257","218","54.11"
"713","Aatu Räty","VAN","C","66","793.4","4","10","6","4","14","60.87","65","6.15","9.28","142","116","87","38","5","15","22","11","11","0","0","7","29","10","165","39","16","469","308","60.36"
"804","Sam Rinzel","CHI","D","54","986.71666666667","4","10","5","5","14","31.11","83","4.82","4.26","200","130","55","3","2","16","44","18","17","0","1","6","67","13","49","72","63","0","0","-"
"835","Nikita Grebenkin","PHI","R","55","620.76666666667","4","10","6","4","14","70.00","32","12.50","3.78","73","45","38","16","1","5","46","12","8","2","2","15","35","13","86","84","17","4","2","66.67"
"909","Sam Dickinson","S.J","D","72","1206.4333333333","1","13","4","9","14","25.00","72","1.39","4.41","199","123","56","14","1","12","22","11","11","0","0","5","83","20","74","124","69","0","0","-"
"57","Marcus Foligno","MIN","L","56","719.33333333333","8","5","2","3","13","68.42","65","12.31","8.64","106","94","68","41","7","9","67","21","15","5","1","13","29","11","180","49","47","9","11","45.00"
"69","Radko Gudas","ANA","D","56","906.25","2","11","5","6","13","36.11","63","3.17","2.2","169","101","28","6","4","23","67","18","11","5","2","13","44","8","164","65","88","0","0","-"
"87","Jeff Skinner","S.J","L","32","394.95","6","7","3","4","13","59.09","56","10.71","6.15","117","81","69","27","1","14","14","7","7","0","0","15","27","10","17","16","11","3","8","27.27"
"184","Alexander Kerfoot","UTA","C","34","434.73333333333","7","6","3","3","13","65.00","28","25.00","3.87","63","46","32","14","3","4","23","9","8","1","0","5","26","6","30","46","27","115","110","51.11"
"326","Jeremy Lauzon","VGK","D","68","1168.3","1","12","5","7","13","27.66","73","1.37","4.16","177","122","33","9","0","12","89","30","22","7","1","26","45","11","251","111","97","0","0","-"
"371","Carl Grundstrom","PHI","R","47","557.01666666667","9","4","1","3","13","56.52","56","16.07","7.99","111","91","63","33","3","5","19","8","7","1","0","7","21","7","140","58","23","7","18","28.00"
"438","Jesper Boqvist","FLA","C","73","863.51666666667","4","9","4","5","13","56.52","64","6.25","8.98","143","113","61","30","2","10","16","8","8","0","0","17","55","9","141","75","33","37","85","30.33"
"472","Nick Perbix","NSH","D","79","1509.85","3","10","4","6","13","24.53","79","3.80","4.74","181","115","59","6","6","11","20","10","10","0","0","6","96","23","31","76","95","0","0","-"
"549","Jonathan Aspirot","BOS","D","61","1021.1333333333","3","10","2","8","13","21.31","46","6.52","2.46","130","90","25","6","1","20","43","17","14","3","0","9","56","10","86","125","83","0","0","-"
"615","Elmer Soderblom","DET, PIT","L","59","655.48333333333","7","6","4","2","13","65.00","69","10.14","8.78","145","104","83","44","1","15","23","10","9","1","0","14","46","13","99","51","18","3","5","37.50"
"655","Emil Andrae","PHI","D","61","935.56666666667","2","11","9","2","13","32.50","36","5.56","3.27","117","65","39","9","3","9","22","11","11","0","0","12","46","7","68","137","58","2","1","66.67"
"717","Colton Dach","CHI, EDM","C","61","700.15","5","8","4","4","13","72.22","58","8.62","8.21","136","109","82","38","4","20","52","16","11","4","1","16","31","14","219","67","29","26","45","36.62"
"725","Logan Mailloux","STL","D","67","1123.55","5","8","4","4","13","29.55","80","6.25","3.55","189","119","42","14","4","18","48","21","19","2","0","14","68","18","93","134","56","0","0","-"
"852","Gavin Brindley","COL","C","56","534.88333333333","6","7","3","4","13","52.00","62","9.68","8.79","109","91","77","34","2","14","8","4","4","0","0","10","20","5","37","79","15","13","21","38.24"
"37","Gustav Nyquist","WPG","R","51","646.61666666667","1","11","6","5","12","54.55","62","1.61","7.54","115","86","68","25","2","13","10","5","5","0","0","5","25","12","28","36","19","8","12","40.00"
"52","Brayden McNabb","VGK","D","63","1292.9666666667","5","7","3","4","12","23.53","81","6.17","4.7","207","132","59","5","7","15","26","12","12","0","0","11","50","16","110","88","143","0","0","-"
"141","Barclay Goodrow","S.J","C","82","930.5","5","7","3","4","12","63.16","65","7.69","10.21","123","93","70","42","8","12","73","20","14","3","3","14","37","11","140","64","60","16","24","40.00"
"162","Matt Grzelcyk","CHI","D","69","1170.95","0","12","10","2","12","22.64","68","0.00","2.22","159","118","22","2","0","6","32","11","10","0","1","4","46","21","28","78","54","0","0","-"
"177","Brett Kulak","COL, EDM, PIT","D","83","1573.75","1","11","5","6","12","22.64","95","1.05","3.54","222","136","47","9","3","24","38","19","19","0","0","3","64","14","19","90","108","0","0","-"
"193","Carson Soucy","NYI, NYR","D","76","1255.4666666667","5","7","3","4","12","30.77","62","8.06","3.13","159","96","40","10","5","12","38","19","19","0","0","3","77","20","105","144","91","0","0","-"
"280","Danton Heinen","CBJ, PIT","L","46","521.63333333333","6","6","4","2","12","52.17","44","13.64","6.96","96","74","64","32","3","9","16","8","8","0","0","4","21","9","54","35","24","9","16","36.00"
"464","Neal Pionk","WPG","D","51","1158.2","3","9","4","5","12","24.49","96","3.13","4.05","219","143","41","1","0","10","37","13","11","1","1","9","56","15","111","69","75","0","0","-"
"494","Isac Lundeström","CBJ","C","68","842.2","4","8","2","6","12","46.15","53","7.55","5.44","88","73","46","21","3","7","4","2","2","0","0","5","38","8","35","55","35","134","123","52.14"
"503","Ty Emberson","EDM","D","72","1117.4666666667","2","10","3","7","12","35.29","46","4.35","1.35","111","61","27","2","1","12","23","9","8","1","0","3","53","13","107","186","107","0","0","-"
"506","Oskar Bäck","DAL","C","72","889.83333333333","5","7","2","5","12","41.38","42","11.90","7.13","82","63","58","37","3","10","10","5","5","0","0","9","38","15","29","87","37","30","40","42.86"
"590","Jayden Struble","MTL","D","59","827.06666666667","2","10","5","5","12","33.33","26","7.69","1.62","89","49","31","3","1","10","58","18","14","2","2","8","52","13","115","67","32","0","0","-"
"623","Cole Smith","NSH, VGK","R","63","836.75","8","4","3","1","12","54.55","69","11.59","11.98","145","113","103","62","4","16","40","17","15","2","0","11","21","14","173","83","18","6","14","30.00"
"668","Yan Kuznetsov","CGY","D","57","1144.8333333333","4","8","4","4","12","30.00","64","6.25","2.38","135","82","29","4","0","11","28","10","9","0","1","2","61","9","79","100","102","0","0","-"
"669","Shakir Mukhamadullin","S.J","D","50","857.11666666667","5","7","3","4","12","37.50","49","10.20","1.98","114","68","31","6","1","8","22","11","11","0","0","5","61","7","35","82","63","0","0","-"
"677","Ian Moore","ANA","D","67","915.73333333333","4","8","4","4","12","44.44","66","6.06","5.17","165","114","62","19","1","12","24","12","12","0","0","5","40","21","42","114","80","0","2","0.00"
"755","Emil Lilleberg","T.B","D","50","865.4","4","8","3","5","12","27.27","43","9.30","2.66","98","71","22","6","0","5","61","26","23","3","0","18","42","6","96","100","45","0","0","-"
"30","Tyler Myers","DAL, VAN","D","73","1424.75","1","10","4","6","11","23.40","88","1.14","4.5","194","135","51","11","5","18","52","26","26","0","0","17","78","20","85","84","121","0","0","-"
"172","Colton Sissons","VGK","C","66","824.81666666667","6","5","2","3","11","55.00","74","8.11","9.25","137","112","88","49","5","17","28","11","9","2","0","11","30","12","93","60","46","347","267","56.51"
"237","Nathan Walker","STL","L","46","551.53333333333","4","7","4","3","11","52.38","39","10.26","5.32","72","61","46","29","0","7","28","12","12","0","0","7","26","3","179","47","35","56","47","54.37"
"306","Erik Cernak","T.B","D","61","1074.55","3","8","3","5","11","23.91","53","5.66","2.59","123","80","30","8","0","9","74","25","21","2","2","7","55","15","112","91","99","0","0","-"
"328","Mathieu Joseph","L.A, STL","R","51","611.36666666667","2","9","3","6","11","68.75","36","5.56","5.38","86","67","54","35","1","11","9","3","2","1","0","14","25","14","115","51","34","5","15","25.00"
"348","Niko Mikkola","FLA","D","68","1384.1833333333","3","8","3","5","11","22.45","68","4.41","4.18","173","125","46","14","1","12","47","22","21","1","0","20","73","16","116","113","81","0","0","-"
"384","Dante Fabbro","CBJ","D","74","1225.85","5","6","5","1","11","34.38","68","7.35","2.25","174","101","32","1","2","24","33","15","14","1","0","12","59","20","65","142","120","0","0","-"
"452","Timothy Liljegren","S.J, WSH","D","47","933.03333333333","1","10","7","3","11","29.73","39","2.56","2.35","113","71","33","6","2","9","29","13","12","1","0","7","50","9","38","84","90","0","0","-"
"474","Alexey Toropchenko","STL","R","65","779.53333333333","4","7","5","2","11","57.89","68","5.88","6.85","113","91","74","37","4","10","28","7","4","2","1","6","30","8","132","64","56","4","2","66.67"
"508","Ty Dellandrea","S.J","C","46","652.71666666667","2","9","7","2","11","68.75","50","4.00","6.72","93","71","55","34","1","8","22","11","11","0","0","18","25","7","130","56","37","280","259","51.95"
"519","Nils Lundkvist","DAL","D","52","857.03333333333","3","8","4","4","11","27.50","46","6.52","2.12","128","74","23","3","4","12","16","8","8","0","0","5","49","8","26","101","48","0","0","-"
"551","Nico Sturm","MIN","C","49","536.16666666667","5","6","2","4","11","68.75","37","13.51","7.69","73","62","46","23","4","4","16","8","8","0","0","1","20","10","55","23","19","205","167","55.11"
"600","Albert Johansson","DET","D","82","1307.0666666667","3","8","4","4","11","29.73","61","4.92","3.11","173","100","46","9","2","9","16","8","8","0","0","15","57","23","56","127","93","0","0","-"
"632","Kaiden Guhle","MTL","D","39","759.05","2","9","4","5","11","36.67","40","5.00","2.02","107","72","27","4","0","1","41","15","13","1","1","15","36","21","86","84","63","0","0","-"
"720","Ryan Ufko","NSH","D","18","249.9","2","9","3","6","11","78.57","11","18.18","1.04","33","19","11","4","0","3","6","3","3","0","0","0","12","3","10","12","13","0","0","-"
"824","Stephen Halliday","OTT","C","30","255.31666666667","4","7","5","2","11","68.75","34","11.76","3.89","58","44","39","24","0","5","2","1","1","0","0","2","16","2","30","31","8","26","41","38.81"
"80","Alex Petrovic","DAL","D","54","829.06666666667","2","8","5","3","10","28.57","57","3.51","2.5","121","72","28","1","1","11","47","13","10","1","2","3","45","9","88","108","77","0","0","-"
"105","Nick Seeler","PHI","D","80","1414.8833333333","4","6","2","4","10","20.83","94","4.26","4.19","251","151","49","8","2","16","38","16","14","2","0","13","58","13","126","103","149","0","0","-"
"321","Noah Juulsen","PHI","D","52","718.45","1","9","3","6","10","34.48","26","3.85","1.07","84","46","26","2","1","10","15","6","5","1","0","6","53","10","104","109","45","0","0","-"
"360","Rodrigo Abols","PHI","C","42","441.03333333333","3","7","4","3","10","71.43","43","6.98","5.73","88","66","51","26","2","9","22","8","6","2","0","7","14","11","50","39","24","158","145","52.15"
"366","Luke Kunin","FLA","C","62","600.16666666667","4","6","6","0","10","50.00","49","8.16","6.07","102","71","52","26","3","10","47","11","6","3","2","10","22","3","123","61","47","219","224","49.44"
"419","Jeffrey Viel","ANA, BOS","L","45","536.85","3","7","5","2","10","40.00","62","4.84","8.63","128","99","79","46","1","12","79","25","17","7","1","18","30","8","121","48","21","1","4","20.00"
"537","Spencer Stastney","EDM, NSH","D","66","1023.2166666667","2","8","6","2","10","34.48","56","3.57","1.98","123","81","31","7","2","17","20","10","10","0","0","9","66","19","13","90","63","0","0","-"
"613","Max Crozier","T.B","D","35","560.4","1","9","4","5","10","41.67","46","2.17","1.72","101","65","19","4","3","10","40","13","10","2","1","6","21","5","40","75","31","0","0","-"
"735","Isak Rosen","BUF, WPG","R","37","425.66666666667","6","4","4","0","10","62.50","35","17.14","4.43","95","63","48","15","0","8","0","0","0","0","0","4","18","5","17","37","20","1","2","33.33"
"754","Joel Nystrom","CAR","D","38","577.06666666667","1","9","7","2","10","40.00","43","2.33","1.5","121","63","34","6","1","19","6","3","3","0","0","1","32","5","10","58","22","0","0","-"
"757","Zakhar Bardakov","COL","C","60","432.26666666667","1","9","4","5","10","58.82","35","2.86","4.86","79","64","38","23","3","10","14","7","7","0","0","10","27","7","50","50","22","73","99","42.44"
"821","Pavol Regenda","S.J","L","24","320.36666666667","9","1","1","0","10","45.45","42","21.43","6.7","66","59","50","38","1","7","20","6","5","0","1","5","13","3","59","29","6","11","6","64.71"
"825","Elias Pettersson","VAN","D","70","1048.5166666667","3","7","1","6","10","30.30","46","6.52","1.79","135","83","33","5","2","8","39","14","12","1","1","16","68","14","136","97","85","0","0","-"
"875","Otto Stenberg","STL","C","32","435.8","3","7","4","3","10","76.92","31","9.68","5.08","65","54","47","22","1","7","5","1","0","1","0","2","15","5","49","28","15","4","10","28.57"
"914","Cole Hutson","WSH","D","14","244.4","3","7","5","2","10","71.43","22","13.64","2.65","52","39","20","2","0","4","8","4","4","0","0","2","13","8","16","12","6","0","0","-"
"931","Porter Martone","PHI","R","9","153.36666666667","4","6","6","0","10","83.33","32","12.50","4.14","51","42","21","11","0","5","6","3","3","0","0","2","4","0","16","14","2","1","2","33.33"
"11","Jeff Petry","FLA, MIN","D","67","989.05","0","9","6","3","9","24.32","54","0.00","2.99","156","94","38","5","4","12","24","12","12","0","0","3","52","9","66","112","65","0","0","-"
"81","Nick Bjugstad","N.J, STL","C","61","667.18333333333","6","3","2","1","9","52.94","77","7.79","8.02","139","114","78","36","4","18","33","14","13","1","0","10","23","10","108","39","33","175","176","49.86"
"113","Mike Reilly","CAR","D","42","628.55","1","8","4","4","9","31.03","63","1.59","2.46","153","96","35","4","2","13","26","13","13","0","0","6","23","7","18","47","37","0","0","-"
"117","Brandon Saad","VGK","L","49","655.86666666667","3","6","4","2","9","50.00","78","3.85","10.06","147","115","98","52","5","17","14","7","7","0","0","4","30","11","11","24","18","9","22","29.03"
"142","Luke Glendening","N.J, PHI","C","70","737.65","2","7","6","1","9","52.94","50","4.00","6.91","83","68","56","39","1","8","8","4","4","0","0","3","11","6","97","54","53","345","304","53.16"
"155","Cody Ceci","L.A","D","82","1440.3833333333","1","8","1","7","9","20.45","59","1.69","3.76","187","99","53","4","2","23","16","8","8","0","0","0","61","13","37","166","113","0","0","-"
"294","Frank Vatrano","ANA","R","50","591.11666666667","5","4","2","2","9","50.00","79","6.33","9.12","148","119","75","33","2","10","40","13","10","2","1","9","17","6","84","29","28","6","8","42.86"
"362","Ryan Lomberg","CGY","L","57","515.53333333333","4","5","4","1","9","64.29","53","7.55","5.06","99","85","46","16","0","6","59","14","7","5","2","14","18","3","129","33","17","5","8","38.46"
"369","Ryan Lindgren","SEA","D","76","1393.7333333333","2","7","4","3","9","20.00","48","4.17","2.99","156","91","50","8","3","14","60","23","20","2","1","13","78","16","47","82","117","0","1","0.00"
"392","Noah Gregor","FLA","L","37","353.71666666667","4","5","5","0","9","75.00","42","9.52","4.67","90","69","39","16","2","9","16","5","3","2","0","4","11","5","37","21","11","19","27","41.30"
"404","Brandon Duhaime","WSH","L, R","82","907.63333333333","4","5","2","3","9","42.86","64","6.25","10.65","145","103","76","48","4","19","78","27","19","8","0","23","29","7","159","73","57","14","29","32.56"
"500","Jesperi Kotkaniemi","CAR","C","42","476.73333333333","2","7","4","3","9","42.86","42","4.76","5.4","80","58","47","25","2","6","8","4","4","0","0","9","32","3","63","57","18","131","139","48.52"
"524","Ilya Lyubushkin","DAL","D","53","834.25","1","8","4","4","9","34.62","33","3.03","1.62","69","47","10","3","0","7","40","16","14","2","0","6","46","9","68","113","90","0","0","-"
"605","Joel Kiviranta","COL","L","51","529.06666666667","3","6","2","4","9","45.00","50","6.00","6.66","92","72","57","27","2","12","8","4","4","0","0","3","17","8","63","62","15","4","6","40.00"
"618","Nikita Nesterenko","ANA","C","29","355.45","1","8","6","2","9","75.00","31","3.23","3.62","69","47","37","17","2","5","8","3","3","0","0","4","14","1","53","12","8","11","17","39.29"
