Player ID,First Name,Last Name,Position,Team,Active
8481550,Adam,Beckman,L,COL,True
8484149,Gavin,Brindley,C,COL,True
8486151,Matthew,DiMarsico,C,COL,True
8485474,Cooper,Gay,R,COL,True
8476994,Vinnie,Hinostroza,C,COL,True
8486171,T.J.,Hughes,R,COL,True
8475172,Nazem,Kadri,C,COL,True
8480448,Parker,Kelly,C,COL,True
8482742,Zachary,L'Heureux,L,COL,True
8476455,Gabriel,Landeskog,L,COL,True
8477476,Artturi,Lehkonen,L,COL,True
8482763,Fabian,Lysell,R,COL,True
8477492,Nathan,MacKinnon,C,COL,True
8482953,Taylor,Makar,L,COL,True
8483567,Georgii,Merkulov,C,COL,True
8480039,Martin,Necas,C,COL,True
8475754,Brock,Nelson,C,COL,True
8481186,Logan,O'Connor,R,COL,True
8485105,Nikita,Prishchepov,C,COL,True
8478462,Nicolas,Roy,C,COL,True
8475768,Jaden,Schwartz,C,COL,True
8482768,Fedor,Svechkov,C,COL,True
8483569,Wyatt,Aamodt,D,COL,True
8482676,Sean,Behrens,D,COL,True
8470613,Brent,Burns,D,COL,True
8481562,Domenick,Fensore,D,COL,True
8482942,Alex,Gagne,D,COL,True
8478454,Noah,Juulsen,D,COL,True
8476967,Brett,Kulak,D,COL,True
8480069,Cale,Makar,D,COL,True
8484258,Sam,Malinski,D,COL,True
8476312,Josh,Manson,D,COL,True
8479387,Keaton,Middleton,D,COL,True
8486118,Gustav,Stjernberg,D,COL,True
8478038,Devon,Toews,D,COL,True
8484556,Saige,Weinstein,D,COL,True
8478846,Christian,Wolanin,D,COL,True
8478406,Mackenzie,Blackwood,G,COL,True
8481529,Trent,Miner,G,COL,True
8484996,Ilya,Nabokov,G,COL,True
8486206,Nikita,Novosyolov,G,COL,True
8475809,Scott,Wedgewood,G,COL,True
8478427,Sebastian,Aho,C,CAR,True
8482809,Jackson,Blake,R,CAR,True
8477478,William,Carrier,L,CAR,True
8475235,Nicolas,Deslauriers,L,CAR,True
8477940,Nikolaj,Ehlers,L,CAR,True
8475791,Taylor,Hall,L,CAR,True
8484929,Juha,Jaaska,L,CAR,True
8476873,Mark,Jankowski,L,CAR,True
8482093,Seth,Jarvis,R,CAR,True
8480829,Jesperi,Kotkaniemi,C,CAR,True
8476921,Jordan,Martinook,L,CAR,True
8484203,Bradly,Nadeau,L,CAR,True
8483496,Viktor,Neuchev,L,CAR,True
8480762,Eric,Robinson,L,CAR,True
8485368,Ivan,Ryabkin,C,CAR,True
8473533,Jordan,Staal,C,CAR,True
8482702,Logan,Stankoven,C,CAR,True
8480830,Andrei,Svechnikov,R,CAR,True
8483519,Gleb,Trikozov,L,CAR,True
8484392,Felix,Unger Sorum,R,CAR,True
8484781,Dominik,Badinka,D,CAR,True
8478970,Jalen,Chatfield,D,CAR,True
8484998,Noel,Fransén,D,CAR,True
8476906,Shayne,Gostisbehere,D,CAR,True
8486043,William,Hakansson,D,CAR,True
8482860,Aleksi,Heimosalmi,D,CAR,True
8480817,K'Andre,Miller,D,CAR,True
8482888,Bryce,Montgomery,D,CAR,True
8482911,Joel,Nystrom,D,CAR,True
8482187,Ronan,Seeley,D,CAR,True
8476958,Jaccob,Slavin,D,CAR,True
8479976,Juuso,Välimäki,D,CAR,True
8480336,Sean,Walker,D,CAR,True
8483548,Brandon,Bussi,G,CAR,True
8484440,Ruslan,Khazheyev,G,CAR,True
8481611,Pyotr,Kochetkov,G,CAR,True
8479313,Zach,Sawchenko,G,CAR,True
8473994,Jamie,Benn,L,DAL,True
8476278,Colin,Blackwell,C,DAL,True
8480840,Oskar,Bäck,C,DAL,True
8475168,Matt,Duchene,C,DAL,True
8482919,Justin,Ertel,L,DAL,True
8476889,Radek,Faksa,C,DAL,True
8486174,Christian,Fitzgerald,C,DAL,True
8485691,Jaxon,Fuder,C,DAL,True
8484796,Emil,Hemming,R,DAL,True
8478449,Roope,Hintz,C,DAL,True
8486130,Dylan,Hryckowian,R,DAL,True
8484829,Justin,Hryckowian,C,DAL,True
8478888,Cameron,Hughes,C,DAL,True
8484938,Arttu,Hyry,R,DAL,True
8482740,Wyatt,Johnston,C,DAL,True
8481641,Joel,Kiviranta,L,DAL,True
8484468,Angus,MacDonell,C,DAL,True
8482690,Ayrton,Martino,L,DAL,True
8478420,Mikko,Rantanen,R,DAL,True
8480027,Jason,Robertson,L,DAL,True
8475794,Tyler,Seguin,C,DAL,True
8483514,Matthew,Seminoff,R,DAL,True
8482214,Artem,Shlaine,C,DAL,True
8479351,Sam,Steel,C,DAL,True
8486126,Jack,Anderson,D,DAL,True
8484146,Tristan,Bertucci,D,DAL,True
8483425,Lian,Bichsel,D,DAL,True
8477335,Kyle,Burroughs,D,DAL,True
8478476,Kyle,Capobianco,D,DAL,True
8481581,Thomas,Harley,D,DAL,True
8480036,Miro,Heiskanen,D,DAL,True
8484822,Luke,Krys,D,DAL,True
8476902,Esa,Lindell,D,DAL,True
8480878,Nils,Lundkvist,D,DAL,True
8484194,Aram,Minnetian,D,DAL,True
8485041,Niilopekka,Muhonen,D,DAL,True
8474574,Tyler,Myers,D,DAL,True
8484523,Connor,Punnett,D,DAL,True
8479193,Casey,DeSmith,G,DAL,True
8477990,Brandon,Halverson,G,DAL,True
8479979,Jake,Oettinger,G,DAL,True
8482465,Rémi,Poirier,G,DAL,True
8484442,Arno,Tiefensee,G,DAL,True
8484145,Zach,Benson,L,BUF,True
8475842,Sam,Carrick,C,BUF,True
8479941,Justin,Danforth,R,BUF,True
8482659,Josh,Doan,R,BUF,True
8483090,Riley,Fiddler-Schultz,C,BUF,True
8484757,Zac,Funk,R,BUF,True
8477419,Mason,Geertsen,L,BUF,True
8484797,Konsta,Helenius,C,BUF,True
8482896,Tyson,Kozak,C,BUF,True
8481522,Peyton,Krebs,C,BUF,True
8483468,Jiri,Kulich,C,BUF,True
8482479,Trevor,Kuntar,C,BUF,True
8479359,Beck,Malenstyn,L,BUF,True
8481683,Aidan,McDonough,L,BUF,True
8480802,Ryan,McLeod,C,BUF,True
8480292,Carson,Meyer,R,BUF,True
8480064,Josh,Norris,C,BUF,True
8483500,Noah,Ostlund,C,BUF,True
8484255,Jason,Polin,R,BUF,True
8482097,Jack,Quinn,R,BUF,True
8483755,Jake,Richard,R,BUF,True
8477839,Conor,Sheary,L,BUF,True
8479420,Tage,Thompson,C,BUF,True
8475722,Jason,Zucker,L,BUF,True
8481806,Louis,Crevier,D,BUF,True
8480839,Rasmus,Dahlin,D,BUF,True
8478502,Dennis,Gilbert,D,BUF,True
8481564,Ryan,Johnson,D,BUF,True
8483732,Vsevolod,Komarov,D,BUF,True
8484192,Gavin,McCarthy,D,BUF,True
8484305,Zach,Metsa,D,BUF,True
8485404,Radim,Mrtka,D,BUF,True
8482671,Owen,Power,D,BUF,True
8480056,Jack,Rathbone,D,BUF,True
8480807,Mattias,Samuelsson,D,BUF,True
8484233,Maxim,Strbak,D,BUF,True
8479982,Conor,Timmins,D,BUF,True
8482803,Olen,Zellweger,D,BUF,True
8481551,Colten,Ellis,G,BUF,True
8483475,Topias,Leinonen,G,BUF,True
8480045,Ukko-Pekka,Luukkonen,G,BUF,True
8479312,Alex,Lyon,G,BUF,True
8484218,Scott,Ratzlaff,G,BUF,True
8480191,Matt,Villalta,G,BUF,True
8481720,Nick,Abruzzese,C,TBL,True
8484310,Tristan,Allard,L,TBL,True
8478519,Anthony,Cirelli,C,TBL,True
8485386,Ethan,Czata,C,TBL,True
8482663,Dylan,Duke,L,TBL,True
8482951,Cooper,Flinton,L,TBL,True
8484173,Ethan,Gauthier,R,TBL,True
8483447,Conor,Geekie,C,TBL,True
8476878,Zemgus,Girgensons,C,TBL,True
8482201,Gage,Goncalves,C,TBL,True
8476826,Yanni,Gourde,C,TBL,True
8477404,Jake,Guentzel,C,TBL,True
8479542,Brandon,Hagel,L,TBL,True
8478424,Jansen,Harkins,C,TBL,True
8480995,Pontus,Holmberg,R,TBL,True
8483752,Dominic,James,C,TBL,True
8476453,Nikita,Kucherov,R,TBL,True
8483727,Connor,Kurth,R,TBL,True
8482518,Lucas,Mercuri,C,TBL,True
8481624,Ilya,Mikheyev,R,TBL,True
8484770,Sam,O'Reilly,R,TBL,True
8481592,Jakob,Pelletier,L,TBL,True
8478010,Brayden,Point,C,TBL,True
8485587,Benjamin,Rautiainen,C,TBL,True
8483921,Milo,Roelens,C,TBL,True
8477149,Scott,Sabourin,R,TBL,True
8485091,Noah,Steen,L,TBL,True
8484507,Gabriel,Szturc,C,TBL,True
8479705,Jeffrey,Viel,L,TBL,True
8480828,Michael,Callahan,D,TBL,True
8474590,John,Carlson,D,TBL,True
8478416,Erik,Cernak,D,TBL,True
8481719,Max,Crozier,D,TBL,True
8480426,Charle-Edouard,D'Astous,D,TBL,True
8483692,Dyllan,Gill,D,TBL,True
8482168,Maxim,Groshev,D,TBL,True
8475167,Victor,Hedman,D,TBL,True
8486241,Tomas,Kralovic,D,TBL,True
8482929,Emil,Lilleberg,D,TBL,True
8481547,Simon,Lundmark,D,TBL,True
8474151,Ryan,McDonagh,D,TBL,True
8482655,J.J.,Moser,D,TBL,True
8477463,Steven,Santini,D,TBL,True
8483710,Dennis,Hildeby,G,TBL,True
8477992,Jonas,Johansson,G,TBL,True
8480885,Olivier,Rodrigue,G,TBL,True
8481544,Mads,Sogaard,G,TBL,True
8476883,Andrei,Vasilevskiy,G,TBL,True
8476981,Josh,Anderson,R,MTL,True
8483424,Owen,Beck,C,MTL,True
8475968,Alex,Belzile,R,MTL,True
8482132,Brett,Berard,L,MTL,True
8481540,Cole,Caufield,R,MTL,True
8483549,Lucas,Condotta,L,MTL,True
8481523,Kirby,Dach,C,MTL,True
8476479,Phillip,Danault,C,MTL,True
8483728,Jared,Davidson,C,MTL,True
8484984,Ivan,Demidov,R,MTL,True
8478133,Jake,Evans,C,MTL,True
8482775,Oliver,Kapanen,C,MTL,True
8484125,Hunter,McKown,C,MTL,True
8483488,Filip,Mesar,R,MTL,True
8481618,Alex,Newhook,C,MTL,True
8482682,Sasha,Pastujov,R,MTL,True
8481591,Samuel,Poulin,R,MTL,True
8483515,Juraj,Slafkovský,L,MTL,True
8480018,Nick,Suzuki,C,MTL,True
8480074,Alexandre,Texier,L,MTL,True
8484533,Tyler,Thorpe,R,MTL,True
8484403,Florian,Xhekaj,L,MTL,True
8478851,Alexandre,Carrier,D,MTL,True
8480865,Noah,Dobson,D,MTL,True
8483686,Adam,Engstrom,D,MTL,True
8482087,Kaiden,Guhle,D,MTL,True
8483457,Lane,Hutson,D,MTL,True
8476875,Mike,Matheson,D,MTL,True
8482687,Luke,Mittelstadt,D,MTL,True
8485218,Bryce,Pickford,D,MTL,True
8485008,Owen,Protz,D,MTL,True
8484220,David,Reinbacher,D,MTL,True
8482890,Ethan,Samson,D,MTL,True
8481593,Jayden,Struble,D,MTL,True
8483763,Maksymilian,Szuber,D,MTL,True
8480054,Reilly,Walsh,D,MTL,True
8482487,Jakub,Dobes,G,MTL,True
